Timestamp,x,y,r,g,b
0,58.462364,95.262596,0.0,0.0,255.0
40,61.662365,92.06259,0.0,0.0,255.0
80,64.862366,88.862595,255.0,0.0,0.0
120,68.06236,85.66259,0.0,255.0,0.0
160,71.26237,82.46259,0.0,0.0,255.0
200,74.462364,79.262596,0.0,0.0,255.0
240,77.66236,76.06259,0.0,0.0,255.0
280,80.862366,72.862595,0.0,0.0,255.0
320,84.06236,69.66259,0.0,0.0,255.0
360,87.26237,66.46259,0.0,0.0,255.0
400,90.462364,63.262592,0.0,0.0,255.0
440,93.66236,60.06259,0.0,0.0,255.0
480,96.862366,56.862595,0.0,0.0,255.0
520,100.06236,53.662594,0.0,0.0,255.0
560,103.26237,50.462593,0.0,0.0,255.0
600,106.462364,47.262592,0.0,0.0,255.0
640,109.66236,44.06259,0.0,0.0,255.0
680,112.862366,40.862595,0.0,0.0,255.0
720,116.06236,37.662594,0.0,0.0,255.0
760,119.26237,34.462593,0.0,0.0,255.0
800,122.462364,31.262594,0.0,0.0,255.0
840,125.66236,28.062593,0.0,0.0,255.0
880,128.86237,24.862593,0.0,0.0,255.0
920,132.06236,21.662594,0.0,0.0,255.0
960,135.26236,18.462593,0.0,0.0,255.0
1000,138.46237,15.262593,0.0,0.0,255.0
1040,141.66237,12.062593,0.0,0.0,255.0
1080,144.86237,8.862594,255.0,0.0,0.0
1120,148.06236,12.062593,0.0,255.0,0.0
1160,151.26236,15.262593,0.0,255.0,0.0
1200,154.46237,18.462593,0.0,255.0,0.0
1240,157.66237,21.662594,0.0,255.0,0.0
1280,160.86237,24.862593,0.0,0.0,255.0
1320,164.06236,28.062593,0.0,0.0,255.0
1360,167.26236,31.262594,0.0,0.0,255.0
1400,170.46237,34.462593,0.0,0.0,255.0
1440,173.66237,37.662594,0.0,0.0,255.0
1480,176.86237,40.862595,0.0,0.0,255.0
1520,180.06236,44.06259,255.0,0.0,0.0
1560,183.26236,47.262592,255.0,0.0,0.0
1600,186.46237,50.462593,255.0,0.0,0.0
1640,189.66237,53.662594,255.0,0.0,0.0
1680,192.86237,56.862595,255.0,0.0,0.0
1720,196.06236,60.06259,255.0,0.0,0.0
1760,199.26236,63.262592,0.0,255.0,0.0
1800,202.46237,66.46259,0.0,255.0,0.0
1840,205.66237,69.66259,0.0,0.0,255.0
1880,208.86237,72.862595,0.0,0.0,255.0
1920,212.06236,76.06259,0.0,0.0,255.0
1960,215.26236,79.262596,0.0,0.0,255.0
2000,218.46237,82.46259,0.0,0.0,255.0
2040,221.66237,85.66259,0.0,0.0,255.0
2080,224.86237,88.862595,0.0,0.0,255.0
2120,228.06236,92.06259,0.0,0.0,255.0
2160,231.26236,95.262596,255.0,0.0,0.0
2200,234.46237,98.46259,255.0,0.0,0.0
2240,237.66237,101.66259,255.0,0.0,0.0
2280,240.86237,104.862595,255.0,0.0,0.0
2320,244.06236,108.06259,0.0,255.0,0.0
