Timestamp,x,y,r,g,b
0,75.861336,233.648,255.0,0.0,0.0
30,73.13067,235.696,255.0,0.0,0.0
60,70.4,237.744,255.0,0.0,0.0
90,67.669334,239.792,255.0,0.0,0.0
120,64.93867,241.84,255.0,0.0,0.0
150,62.208,243.888,255.0,0.0,0.0
180,59.477333,245.936,255.0,0.0,0.0
210,56.746666,247.984,0.0,255.0,0.0
240,54.016,245.936,0.0,255.0,0.0
270,51.28533,243.888,0.0,255.0,0.0
300,48.55467,241.84,0.0,255.0,0.0
330,45.824,239.792,0.0,255.0,0.0
360,43.093334,237.744,0.0,255.0,0.0
390,40.362667,235.696,0.0,255.0,0.0
420,37.632,233.648,0.0,255.0,0.0
450,34.901333,231.6,0.0,255.0,0.0
480,32.170666,229.552,0.0,255.0,0.0
510,29.44,227.504,0.0,255.0,0.0
540,26.709333,225.456,0.0,255.0,0.0
570,23.978666,223.408,0.0,255.0,0.0
600,21.248,221.36,0.0,255.0,0.0
630,18.517334,219.312,0.0,255.0,0.0
660,15.786667,217.264,0.0,255.0,0.0
690,13.056,215.216,0.0,255.0,0.0
720,10.325334,213.168,0.0,255.0,0.0
750,7.5946665,211.12,0.0,0.0,255.0
780,10.325334,209.072,0.0,0.0,255.0
810,13.056,207.024,0.0,0.0,255.0
840,15.786667,204.976,0.0,0.0,255.0
870,18.517334,202.928,0.0,0.0,255.0
900,21.248,200.88,0.0,0.0,255.0
930,23.978666,198.832,0.0,0.0,255.0
960,26.709333,196.784,0.0,0.0,255.0
990,29.44,194.736,0.0,0.0,255.0
1020,32.170666,192.688,0.0,0.0,255.0
1050,34.901333,190.64,0.0,0.0,255.0
1080,37.632,188.592,0.0,0.0,255.0
1110,40.362667,186.544,0.0,0.0,255.0
1140,43.093334,184.496,0.0,0.0,255.0
1170,45.824,182.448,0.0,0.0,255.0
1200,48.55467,180.4,0.0,0.0,255.0
1230,51.28533,178.352,0.0,0.0,255.0
1260,54.016,176.304,0.0,0.0,255.0
1290,56.746666,174.256,0.0,0.0,255.0
1320,59.477333,172.208,0.0,0.0,255.0
1350,62.208,170.16,0.0,0.0,255.0
1380,64.93867,168.112,0.0,0.0,255.0
