Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,bounce_x_y,idx_pos_y_bounce,idx_y_position,last_visible_color_idx,last_visible_color,color_entered,color_next,color_after_next,correct_response,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCOVC_effective,PVC_effective,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCOVC_effective_observable,PVC_effective_observable,Hazard Rate,Contingency,cwl
44,31,Straight,418,blue,128.0,20.0,26.880000000000003,-24.96,0.015,0.5,0.075,20900,1,0.0,0.0,0,-1,,,,,405,3,3,1,2,3,4,17,6,7,7,5,0.012345679012345678,0.5384615384615384,0.01699029126213592,0,1,1,1,0.0078125,1.0,0.007751937984496124,Low,Medium,-0.851348
45,32,Straight,202,red,159.0,29.94898,-26.880000000000003,-24.96,0.015,0.875,0.075,10100,0,1.0,0.0,0,-1,,,,,200,1,1,2,3,1,5,3,4,3,3,0,0.0,0.42857142857142855,0.015151515151515152,1,1,1,0,0.0,0.5,0.022727272727272728,Low,High,-1.0
46,33,Straight,172,red,128.0,137.57143,-26.880000000000003,24.96,0.05,0.125,0.075,8600,1,1.0,1.0,0,-1,,,,,159,1,1,2,3,1,5,11,4,3,0,5,0.030303030303030304,0.0,0.017857142857142856,1,2,0,1,0.01818181818181818,0.0,0.03508771929824561,High,Low,-0.6761503
47,34,Straight,216,green,159.0,60.2551,26.880000000000003,-28.8,0.05,0.5,0.075,10800,2,0.0,0.0,1,-1,,,,,191,2,2,3,1,2,1,7,2,6,5,6,0.028846153846153848,0.625,0.028037383177570093,1,2,2,4,0.047619047619047616,0.6666666666666666,0.023255813953488372,High,Medium,-0.5101157
48,35,Straight,203,blue,159.0,236.0,-26.880000000000003,28.8,0.015,0.875,0.075,10150,0,1.0,1.0,1,-1,,,,,201,3,3,1,2,3,5,19,5,2,7,1,0.00510204081632653,1.0,0.010101010101010102,1,2,3,0,0.0,1.0,0.05555555555555555,Low,High,-0.989822
49,36,Straight,193,red,128.0,20.0,-26.880000000000003,-28.8,0.015,0.125,0.075,9650,1,1.0,0.0,1,-1,,,,,180,1,1,2,3,1,2,1,4,1,1,1,0.005319148936170213,0.2,0.005291005291005291,0,0,0,0,0.0,0.0,0.0,Low,Low,-0.9330563
50,37,Straight,379,green,159.0,49.84694,26.880000000000003,-24.96,0.05,0.5,0.075,18950,2,0.0,0.0,0,-1,,,,,354,1,1,2,3,2,8,18,7,6,9,10,0.0273224043715847,0.6923076923076923,0.016129032258064516,0,4,4,4,0.038461538461538464,1.0,0.037037037037037035,High,Medium,0.35527152
51,38,Straight,175,blue,159.0,187.69388,-26.880000000000003,28.8,0.05,0.875,0.075,8750,0,1.0,1.0,1,-1,,,,,173,3,3,1,2,3,10,1,4,1,5,2,0.011764705882352941,1.0,0.005847953216374269,1,0,1,1,0.022727272727272728,1.0,0.0,High,High,-0.976609
52,39,Straight,218,blue,128.0,236.0,-26.880000000000003,24.96,0.015,0.125,0.075,10900,1,1.0,1.0,0,-1,,,,,205,3,3,1,2,3,8,8,3,3,1,1,0.0047169811320754715,0.16666666666666666,0.013953488372093023,2,2,1,0,0.0,0.25,0.02564102564102564,Low,Low,-0.9404137
53,40,Straight,173,red,97.0,20.0,26.880000000000003,-28.8,0.015,0.5,0.075,8650,0,0.0,0.0,1,-1,,,,,171,1,1,2,3,1,9,17,3,1,3,0,0.0,0.75,0.0058823529411764705,1,0,0,0,0.0,0.0,0.0,Low,Medium,-1.0
54,41,Straight,180,green,159.0,186.2551,26.880000000000003,24.96,0.05,0.875,0.075,9000,2,0.0,1.0,0,-1,,,,,155,2,2,3,1,2,3,12,2,3,5,1,0.005714285714285714,1.0,0.016853932584269662,0,0,0,0,0.0,0.0,0.0,High,High,-0.8669011
55,42,Straight,358,green,97.0,56.34694,-26.880000000000003,-24.96,0.05,0.125,0.075,17900,2,1.0,0.0,0,-1,,,,,333,3,3,1,2,2,9,19,4,8,0,11,0.031791907514450865,0.0,0.022598870056497175,2,2,0,6,0.046511627906976744,0.0,0.015267175572519083,High,Low,0.14512798
56,43,Straight,164,blue,97.0,200.91837,26.880000000000003,28.8,0.015,0.5,0.075,8200,0,0.0,1.0,1,-1,,,,,162,3,3,1,2,3,6,6,2,3,1,3,0.018867924528301886,0.2,0.018518518518518517,1,1,0,2,0.0425531914893617,0.0,0.020833333333333332,Low,Medium,-0.96262014
57,44,Straight,255,red,128.0,193.81633,26.880000000000003,24.96,0.015,0.875,0.075,12750,1,0.0,1.0,0,-1,,,,,242,1,1,2,3,1,7,3,2,6,5,1,0.004048582995951417,0.625,0.023715415019762844,0,3,3,1,0.012987012987012988,1.0,0.0375,Low,High,-0.94864637
58,45,Straight,198,green,97.0,56.34694,-26.880000000000003,-24.96,0.05,0.125,0.075,9900,2,1.0,0.0,0,-1,,,,,173,1,1,2,3,2,7,15,3,7,0,5,0.026595744680851064,0.0,0.035897435897435895,1,5,0,4,0.04,0.0,0.047619047619047616,High,Low,0.35176498
59,46,Straight,268,blue,159.0,60.2551,-26.880000000000003,-28.8,0.05,0.5,0.075,13400,0,1.0,0.0,1,-1,,,,,266,3,3,1,2,3,4,12,4,5,4,8,0.03088803088803089,0.4444444444444444,0.01893939393939394,0,1,0,2,0.027777777777777776,0.0,0.0136986301369863,High,Medium,-0.939178
60,47,Straight,263,red,128.0,223.20409,26.880000000000003,28.8,0.015,0.875,0.075,13150,1,0.0,1.0,1,-1,,,,,250,1,1,2,3,1,10,12,6,3,8,3,0.011811023622047244,0.8888888888888888,0.011673151750972763,0,2,2,2,0.029411764705882353,1.0,0.02857142857142857,Low,High,-0.85729855
61,48,Straight,165,blue,97.0,108.78571,26.880000000000003,24.96,0.015,0.125,0.075,8250,0,0.0,1.0,0,-1,,,,,163,3,3,1,2,3,10,2,3,3,1,0,0.0,0.16666666666666666,0.018518518518518517,0,2,1,0,0.0,0.5,0.037037037037037035,Low,Low,-1.0
62,49,Straight,272,green,97.0,148.29591,-26.880000000000003,28.8,0.05,0.5,0.075,13600,2,1.0,1.0,1,-1,,,,,247,1,1,2,3,2,10,3,5,4,3,6,0.022813688212927757,0.3333333333333333,0.0149812734082397,0,2,0,3,0.031914893617021274,0.0,0.020833333333333332,High,Medium,0.32989916
63,50,Straight,273,red,128.0,118.42857,-26.880000000000003,-24.96,0.05,0.875,0.075,13650,1,1.0,0.0,0,-1,,,,,260,3,3,1,2,1,10,11,4,5,9,5,0.01893939393939394,1.0,0.01858736059479554,1,0,1,1,0.0125,1.0,0.0,High,High,0.1958084
64,51,Straight,262,red,128.0,146.42857,-26.880000000000003,28.8,0.015,0.125,0.075,13100,1,1.0,1.0,1,-1,,,,,249,1,1,2,3,1,9,7,5,3,4,2,0.007874015748031496,0.5,0.011673151750972763,0,2,1,1,0.015384615384615385,0.5,0.029850746268656716,Low,Low,-0.9024659
65,52,Straight,210,green,97.0,74.52041,26.880000000000003,-24.96,0.015,0.5,0.075,10500,0,0.0,0.0,0,-1,,,,,208,2,2,3,1,2,8,7,4,3,4,2,0.009852216748768473,0.5714285714285714,0.014563106796116505,1,1,1,1,0.022727272727272728,0.5,0.022222222222222223,Low,Medium,-0.98039263
66,53,Straight,170,blue,159.0,28.05102,26.880000000000003,-28.8,0.05,0.875,0.075,8500,2,0.0,0.0,1,-1,,,,,145,2,2,3,1,3,7,13,3,3,6,4,0.024390243902439025,1.0,0.017964071856287425,0,1,1,2,0.043478260869565216,1.0,0.02127659574468085,High,High,0.33978605
67,54,Straight,161,red,128.0,207.87755,26.880000000000003,24.96,0.05,0.125,0.075,8050,1,0.0,1.0,0,-1,,,,,148,3,3,1,2,1,3,5,2,6,1,4,0.026143790849673203,0.125,0.03773584905660377,0,3,0,1,0.020833333333333332,0.0,0.058823529411764705,High,Low,0.2475779
68,55,Straight,206,green,159.0,20.0,-26.880000000000003,-28.8,0.015,0.5,0.075,10300,0,1.0,0.0,1,-1,,,,,204,2,2,3,1,2,2,17,5,3,3,1,0.005050505050505051,0.375,0.014925373134328358,1,2,1,1,0.027777777777777776,0.3333333333333333,0.05263157894736842,Low,Medium,-0.9899245
69,56,Straight,213,blue,97.0,163.30612,-26.880000000000003,24.96,0.015,0.875,0.075,10650,2,1.0,1.0,0,-1,,,,,188,3,3,1,2,3,7,12,4,3,6,1,0.0048543689320388345,0.8571428571428571,0.014354066985645933,1,0,1,0,0.0,1.0,0.0,Low,High,-0.8856904
70,57,Straight,177,blue,128.0,48.122448,-26.880000000000003,-24.96,0.05,0.125,0.075,8850,1,1.0,0.0,0,-1,,,,,164,3,3,1,2,3,1,12,3,3,1,4,0.023391812865497075,0.16666666666666666,0.017241379310344827,1,1,0,0,0.0,0.0,0.021739130434782608,High,Low,-0.73802024
71,58,Straight,168,red,159.0,187.69388,26.880000000000003,28.8,0.05,0.5,0.075,8400,2,0.0,1.0,1,-1,,,,,143,3,3,1,2,1,7,5,2,4,0,5,0.030864197530864196,0.0,0.024096385542168676,0,3,0,4,0.0547945205479452,0.0,0.039473684210526314,High,Medium,0.36955208
72,59,Straight,167,green,97.0,55.081635,26.880000000000003,-28.8,0.015,0.875,0.075,8350,0,0.0,0.0,1,-1,,,,,165,2,2,3,1,2,9,14,4,1,5,0,0.0,1.0,0.006134969325153374,1,0,1,0,0.0,1.0,0.0,Low,High,-1.0
73,60,Straight,245,green,128.0,146.42857,26.880000000000003,28.8,0.015,0.125,0.075,12250,1,0.0,1.0,1,-1,,,,,232,2,2,3,1,2,9,1,3,6,1,1,0.00423728813559322,0.1111111111111111,0.024793388429752067,0,2,0,1,0.012658227848101266,0.0,0.024691358024691357,Low,Low,-0.94631505
74,61,Straight,177,blue,159.0,206.15306,26.880000000000003,24.96,0.05,0.5,0.075,8850,2,0.0,1.0,0,-1,,,,,152,2,2,3,1,3,2,4,4,3,5,4,0.023529411764705882,0.7142857142857143,0.017341040462427744,1,0,1,1,0.02127659574468085,1.0,0.0,High,Medium,0.3345311
75,62,Straight,284,red,159.0,227.94897,-26.880000000000003,28.8,0.05,0.875,0.075,14200,0,1.0,1.0,1,-1,,,,,282,1,1,2,3,1,2,14,3,7,10,7,0.025547445255474453,1.0,0.02491103202846975,1,3,4,2,0.022222222222222223,1.0,0.03225806451612903,High,High,-0.9495578
76,63,Straight,215,red,128.0,20.0,-26.880000000000003,-24.96,0.015,0.125,0.075,10750,1,1.0,0.0,0,-1,,,,,202,1,1,2,3,1,2,5,1,6,1,4,0.019230769230769232,0.14285714285714285,0.028037383177570093,0,2,1,3,0.04918032786885246,0.5,0.031746031746031744,Low,Low,-0.77858174
77,64,Straight,160,green,159.0,39.89796,26.880000000000003,-24.96,0.015,0.5,0.075,8000,2,0.0,0.0,0,-1,,,,,135,2,2,3,1,2,7,6,3,1,1,1,0.00641025641025641,0.25,0.006369426751592357,1,0,0,1,0.02127659574468085,0.0,0.0,Low,Medium,-0.85201186
78,65,Straight,190,blue,159.0,68.30612,-26.880000000000003,-28.8,0.05,0.875,0.075,9500,0,1.0,0.0,1,-1,,,,,188,3,3,1,2,3,5,10,3,3,5,4,0.021739130434782608,0.8333333333333334,0.016042780748663103,2,1,2,1,0.0196078431372549,0.6666666666666666,0.019230769230769232,High,High,-0.95699435
79,66,Straight,162,green,128.0,109.57143,-26.880000000000003,-28.8,0.05,0.125,0.075,8100,1,1.0,0.0,1,-1,,,,,149,2,2,3,1,2,5,16,3,2,0,5,0.03184713375796178,0.0,0.012578616352201259,0,0,0,1,0.03125,0.0,0.0,High,Low,-0.6632402
80,67,Straight,238,blue,97.0,55.081635,-26.880000000000003,-28.8,0.015,0.5,0.075,11900,2,1.0,0.0,1,-1,,,,,213,3,3,1,2,3,1,19,5,3,3,3,0.013043478260869565,0.375,0.012875536480686695,0,2,0,1,0.013888888888888888,0.0,0.02702702702702703,Low,Medium,-0.72401994
81,68,Straight,198,red,97.0,145.13266,26.880000000000003,24.96,0.015,0.875,0.075,9900,0,0.0,1.0,0,-1,,,,,196,1,1,2,3,1,6,12,4,1,5,1,0.0051813471502590676,1.0,0.005154639175257732,1,0,1,0,0.0,1.0,0.0,Low,High,-0.98966414
82,69,Straight,229,blue,159.0,166.35715,26.880000000000003,24.96,0.05,0.125,0.075,11450,2,0.0,1.0,0,-1,,,,,204,3,3,1,2,3,5,5,2,7,1,5,0.022727272727272728,0.1111111111111111,0.030837004405286344,0,2,1,0,0.0,0.5,0.03125,High,Low,-0.57915044
83,70,Straight,330,red,128.0,104.36735,-26.880000000000003,-24.96,0.05,0.5,0.075,16500,1,1.0,0.0,0,-1,,,,,317,3,3,1,2,1,4,9,6,6,6,4,0.012578616352201259,0.5,0.018518518518518517,0,1,0,1,0.0125,0.0,0.012345679012345678,High,Medium,0.14049341
84,71,Straight,201,green,97.0,165.83673,26.880000000000003,28.8,0.015,0.875,0.075,10050,0,0.0,1.0,1,-1,,,,,199,2,2,3,1,2,9,9,3,4,5,2,0.010309278350515464,0.7142857142857143,0.020202020202020204,0,0,0,0,0.0,0.0,0.0,Low,High,-0.9794877
85,72,Straight,176,blue,97.0,236.0,-26.880000000000003,28.8,0.015,0.125,0.075,8800,2,1.0,1.0,1,-1,,,,,151,3,3,1,2,3,3,17,2,5,2,2,0.011834319526627219,0.2857142857142857,0.028735632183908046,1,2,0,1,0.011904761904761904,0.0,0.023255813953488372,Low,Low,-0.74551564
86,73,Straight,343,green,128.0,83.97959,26.880000000000003,-28.8,0.05,0.5,0.075,17150,1,0.0,0.0,1,-1,,,,,330,1,1,2,3,2,6,9,5,7,6,11,0.03323262839879154,0.5,0.020710059171597635,0,2,1,3,0.0375,0.5,0.024390243902439025,High,Medium,0.28862977
87,74,Straight,168,red,159.0,89.64286,-26.880000000000003,-24.96,0.05,0.875,0.075,8400,0,1.0,0.0,0,-1,,,,,166,1,1,2,3,1,8,19,2,2,4,4,0.024390243902439025,1.0,0.012048192771084338,0,0,0,1,0.023809523809523808,0.0,0.0,High,High,-0.9518144
88,75,Straight,216,red,128.0,104.36735,26.880000000000003,-24.96,0.015,0.125,0.075,10800,1,0.0,0.0,0,-1,,,,,203,1,1,2,3,1,5,15,3,3,1,4,0.01904761904761905,0.16666666666666666,0.014084507042253521,0,1,0,1,0.014925373134328358,0.0,0.014705882352941176,Low,Low,-0.78042555
89,76,Straight,277,blue,97.0,165.83673,26.880000000000003,28.8,0.015,0.5,0.075,13850,0,0.0,1.0,1,-1,,,,,275,3,3,1,2,3,1,8,6,4,7,1,0.003745318352059925,0.7,0.014760147601476014,0,1,1,0,0.0,1.0,0.018518518518518517,Low,Medium,-0.9925234
90,77,Straight,161,green,97.0,217.82654,-26.880000000000003,24.96,0.05,0.875,0.075,8050,2,1.0,1.0,0,-1,,,,,136,1,1,2,3,2,7,16,1,6,7,3,0.01948051948051948,1.0,0.0375,0,2,2,1,0.0196078431372549,1.0,0.03773584905660377,High,High,0.30493718
91,78,Straight,243,green,159.0,236.0,-26.880000000000003,24.96,0.05,0.125,0.075,12150,0,1.0,1.0,0,-1,,,,,241,2,2,3,1,2,2,8,5,3,0,9,0.03829787234042553,0.0,0.012605042016806723,1,0,0,2,0.03773584905660377,0.0,0.0,High,Low,-0.92487097
92,79,Straight,258,red,128.0,221.93878,26.880000000000003,24.96,0.015,0.5,0.075,12900,1,0.0,1.0,0,-1,,,,,245,3,3,1,2,1,10,7,4,6,6,3,0.012096774193548387,0.6,0.023622047244094488,0,2,1,1,0.015625,0.5,0.030303030303030304,Low,Medium,0.13590318
93,80,Straight,199,blue,159.0,89.64286,26.880000000000003,-24.96,0.015,0.875,0.075,9950,2,0.0,0.0,0,-1,,,,,174,3,3,1,2,3,5,17,3,5,7,1,0.005235602094240838,0.875,0.025510204081632654,0,2,2,0,0.0,1.0,0.04081632653061224,Low,High,-0.8773067
94,81,Straight,189,red,159.0,28.05102,-26.880000000000003,-28.8,0.05,0.125,0.075,9450,0,1.0,0.0,1,-1,,,,,187,1,1,2,3,1,8,17,4,0,1,6,0.032432432432432434,0.25,0.0,2,0,0,2,0.0425531914893617,0.0,0.0,High,Low,-0.93618697
95,82,Straight,234,blue,159.0,36.10204,26.880000000000003,-28.8,0.05,0.5,0.075,11700,2,0.0,0.0,1,-1,,,,,209,2,2,3,1,3,3,8,3,8,7,3,0.013452914798206279,0.6363636363636364,0.03463203463203463,0,4,2,1,0.014705882352941176,0.5,0.05555555555555555,High,Medium,0.24329935
96,83,Straight,292,green,128.0,172.0204,-26.880000000000003,28.8,0.015,0.875,0.075,14600,1,1.0,1.0,1,-1,,,,,279,2,2,3,1,2,2,9,2,14,15,1,0.0036231884057971015,0.9375,0.04827586206896552,1,5,6,0,0.0,1.0,0.05555555555555555,Low,High,-0.95392215
97,84,Straight,216,red,97.0,20.0,-26.880000000000003,-24.96,0.015,0.125,0.075,10800,2,1.0,0.0,0,-1,,,,,191,1,1,2,3,1,1,10,2,7,2,1,0.004830917874396135,0.2222222222222222,0.03271028037383177,0,1,0,1,0.014084507042253521,0.0,0.013888888888888888,Low,Low,-0.88620895
98,85,Straight,230,blue,97.0,72.62245,26.880000000000003,-28.8,0.05,0.5,0.075,11500,0,0.0,0.0,1,-1,,,,,228,3,3,1,2,3,9,2,4,3,3,6,0.026905829596412557,0.42857142857142855,0.01327433628318584,0,3,2,1,0.014285714285714285,0.6666666666666666,0.0410958904109589,High,Medium,-0.9469123
99,86,Straight,171,green,128.0,159.22449,-26.880000000000003,28.8,0.05,0.875,0.075,8550,1,1.0,1.0,1,-1,,,,,158,2,2,3,1,2,2,19,2,4,5,2,0.012121212121212121,0.8333333333333334,0.023668639053254437,0,2,2,0,0.0,1.0,0.034482758620689655,High,High,-0.85384095
100,87,Straight,214,green,159.0,39.89796,26.880000000000003,-24.96,0.015,0.125,0.075,10700,2,0.0,0.0,0,-1,,,,,189,2,2,3,1,2,3,10,4,2,1,0,0.0,0.16666666666666666,0.009523809523809525,2,0,1,0,0.0,0.5,0.0,Low,Low,-1.0
101,88,Straight,293,red,97.0,108.78571,26.880000000000003,24.96,0.015,0.5,0.075,14650,0,0.0,1.0,0,-1,,,,,291,1,1,2,3,1,4,5,4,11,7,2,0.007194244604316547,0.4666666666666667,0.03806228373702422,0,4,2,0,0.0,0.5,0.0392156862745098,Low,Medium,-0.9856633
102,89,Straight,204,blue,128.0,197.61224,-26.880000000000003,28.8,0.05,0.875,0.075,10200,1,1.0,1.0,1,-1,,,,,191,2,2,3,1,3,9,3,4,2,6,6,0.030303030303030304,1.0,0.01,2,0,2,3,0.05357142857142857,1.0,0.0,High,High,0.27276602
103,90,Straight,261,red,97.0,165.83673,26.880000000000003,28.8,0.05,0.125,0.075,13050,0,0.0,1.0,1,-1,,,,,259,1,1,2,3,1,9,16,2,9,1,6,0.024,0.09090909090909091,0.03474903474903475,0,5,1,4,0.037037037037037035,0.2,0.04424778761061947,High,Low,-0.952576
104,0,Bounce,155,green,145.56,232.1,-26.880000000000003,-28.8,0.015,0.125,0.075,7750,-1,1.0,1.0,1,-1,1.0,,,,148,2,2,3,1,2,9,5,3,3,2,1,0.006711409395973154,0.3333333333333333,0.019736842105263157,1,1,0,1,0.019230769230769232,0.0,0.018867924528301886,Low,Low,-0.64049065
105,1,Bounce,254,red,110.44,234.02,26.880000000000003,-24.96,0.05,0.5,0.075,12700,-1,0.0,1.0,0,-1,0.0,,,,247,3,3,1,2,1,9,4,5,5,4,6,0.02459016393442623,0.4,0.020080321285140562,2,2,1,2,0.029850746268656716,0.25,0.028985507246376812,High,Medium,0.42277116
106,2,Bounce,193,blue,110.44,21.98,26.880000000000003,24.96,0.05,0.875,0.075,9650,-1,0.0,0.0,0,-1,0.0,,,,186,3,3,1,2,3,4,1,4,3,6,1,0.005376344086021506,0.8571428571428571,0.015873015873015872,1,0,0,0,0.0,0.0,0.0,High,High,-0.1386745
107,3,Bounce,183,green,110.44,23.9,26.880000000000003,28.8,0.015,0.125,0.075,9150,-1,0.0,0.0,1,-1,0.0,,,,176,2,2,3,1,2,7,10,4,3,0,1,0.005681818181818182,0.0,0.01675977653631285,2,0,0,0,0.0,0.0,0.0,Low,Low,-0.9663933
108,4,Bounce,162,blue,145.56,23.9,-26.880000000000003,28.8,0.015,0.5,0.075,8100,-1,1.0,0.0,1,-1,1.0,,,,155,3,3,1,2,3,8,11,3,4,3,2,0.012903225806451613,0.42857142857142855,0.025157232704402517,1,2,1,2,0.0392156862745098,0.3333333333333333,0.03773584905660377,Low,Medium,-0.5296315
109,5,Bounce,187,red,145.56,234.02,-26.880000000000003,-24.96,0.05,0.875,0.075,9350,-1,1.0,1.0,0,-1,1.0,,,,180,3,3,1,2,1,6,2,4,3,5,4,0.022222222222222223,0.7142857142857143,0.01639344262295082,2,1,2,1,0.018518518518518517,0.6666666666666666,0.01818181818181818,High,High,0.6583784
110,6,Bounce,187,red,145.56,21.98,-26.880000000000003,24.96,0.05,0.125,0.075,9350,-1,1.0,0.0,0,-1,1.0,,,,180,1,1,2,3,1,7,8,4,3,0,6,0.03333333333333333,0.0,0.01639344262295082,1,2,0,1,0.022727272727272728,0.0,0.043478260869565216,High,Low,-0.8166133
111,7,Bounce,259,green,110.44,232.1,26.880000000000003,-28.8,0.015,0.5,0.075,12950,-1,0.0,1.0,1,-1,0.0,,,,252,2,2,3,1,2,10,13,5,2,4,1,0.003968253968253968,0.5714285714285714,0.007874015748031496,1,1,0,1,0.013157894736842105,0.0,0.012987012987012988,Low,Medium,-0.41860142
112,8,Bounce,249,blue,145.56,234.02,-26.880000000000003,-24.96,0.015,0.875,0.075,12450,-1,1.0,1.0,0,-1,1.0,,,,242,2,2,3,1,3,4,15,5,6,10,1,0.004201680672268907,0.9090909090909091,0.02459016393442623,1,3,4,0,0.0,1.0,0.05660377358490566,Low,High,0.8886575
113,9,Bounce,229,green,110.44,21.98,26.880000000000003,24.96,0.05,0.125,0.075,11450,-1,0.0,0.0,0,-1,0.0,,,,222,2,2,3,1,2,2,10,3,8,3,5,0.022935779816513763,0.2727272727272727,0.035398230088495575,1,4,1,2,0.02564102564102564,0.2,0.04878048780487805,High,Low,-0.63488054
114,10,Bounce,162,blue,110.44,23.9,26.880000000000003,28.8,0.05,0.5,0.075,8100,-1,0.0,0.0,1,-1,0.0,,,,155,2,2,3,1,3,6,8,4,2,5,3,0.019230769230769232,0.8333333333333334,0.012658227848101266,1,2,3,0,0.0,1.0,0.06451612903225806,High,Medium,0.759249
115,11,Bounce,297,red,145.56,232.1,-26.880000000000003,-28.8,0.015,0.875,0.075,14850,-1,1.0,1.0,1,-1,1.0,,,,290,3,3,1,2,1,8,13,6,5,9,3,0.01048951048951049,0.8181818181818182,0.01718213058419244,2,3,4,2,0.0273972602739726,0.8,0.039473684210526314,Low,High,0.77889323
116,12,Bounce,265,blue,145.56,234.02,-26.880000000000003,-24.96,0.015,0.125,0.075,13250,-1,1.0,1.0,0,-1,1.0,,,,258,2,2,3,1,3,7,18,6,4,0,5,0.0196078431372549,0.0,0.015444015444015444,1,3,0,2,0.05263157894736842,0.0,0.07317073170731707,Low,Low,0.106558695
117,13,Bounce,169,red,145.56,23.9,-26.880000000000003,28.8,0.05,0.5,0.075,8450,-1,1.0,0.0,1,-1,1.0,,,,162,3,3,1,2,1,5,7,4,0,4,5,0.030303030303030304,1.0,0.0,2,0,2,1,0.02702702702702703,1.0,0.0,High,Medium,0.8319194
118,14,Bounce,293,green,110.44,21.98,26.880000000000003,24.96,0.05,0.875,0.075,14650,-1,0.0,0.0,0,-1,0.0,,,,286,1,1,2,3,2,8,1,6,6,9,8,0.028469750889679714,0.75,0.020905923344947737,1,1,1,4,0.05263157894736842,0.5,0.012987012987012988,High,High,0.66794753
119,15,Bounce,152,red,145.56,232.1,-26.880000000000003,-28.8,0.015,0.125,0.075,7600,-1,1.0,1.0,1,-1,1.0,,,,145,3,3,1,2,1,1,15,4,1,1,2,0.013605442176870748,0.2,0.006756756756756757,2,1,1,1,0.041666666666666664,0.3333333333333333,0.04,Low,Low,0.24521168
120,16,Bounce,383,blue,110.44,23.9,26.880000000000003,28.8,0.015,0.5,0.075,19150,-1,0.0,0.0,1,-1,0.0,,,,376,3,3,1,2,3,3,7,7,7,4,4,0.01084010840108401,0.2857142857142857,0.018617021276595744,2,4,2,1,0.008333333333333333,0.3333333333333333,0.03225806451612903,Low,Medium,-0.66956884
121,17,Bounce,158,green,110.44,234.02,26.880000000000003,-24.96,0.05,0.875,0.075,7900,-1,0.0,1.0,0,-1,0.0,,,,151,1,1,2,3,2,4,6,4,2,6,2,0.013157894736842105,1.0,0.012987012987012988,1,1,2,0,0.0,1.0,0.037037037037037035,High,High,0.92364824
122,18,Bounce,280,red,145.56,234.02,-26.880000000000003,-24.96,0.05,0.125,0.075,14000,-1,1.0,1.0,0,-1,1.0,,,,273,1,1,2,3,1,6,13,6,5,1,6,0.022304832713754646,0.09090909090909091,0.01824817518248175,2,2,1,1,0.013513513513513514,0.25,0.02631578947368421,High,Low,-0.7948224
123,19,Bounce,309,blue,110.44,21.98,26.880000000000003,24.96,0.015,0.5,0.075,15450,-1,0.0,0.0,0,-1,0.0,,,,302,3,3,1,2,3,6,1,3,12,6,2,0.006802721088435374,0.4,0.0392156862745098,1,6,3,1,0.010101010101010102,0.42857142857142855,0.05714285714285714,Low,Medium,-0.57619685
124,20,Bounce,168,green,110.44,232.1,26.880000000000003,-28.8,0.015,0.875,0.075,8400,-1,0.0,1.0,1,-1,0.0,,,,161,1,1,2,3,2,2,11,4,2,5,1,0.006172839506172839,0.8333333333333334,0.012195121951219513,2,2,3,1,0.029411764705882353,0.75,0.05555555555555555,Low,High,0.80893004
125,21,Bounce,164,red,145.56,23.9,-26.880000000000003,28.8,0.05,0.125,0.075,8200,-1,1.0,0.0,1,-1,1.0,,,,157,3,3,1,2,1,2,15,4,1,1,4,0.025157232704402517,0.2,0.00625,2,0,1,1,0.03125,0.5,0.0,High,Low,0.27802175
126,22,Bounce,177,blue,145.56,234.02,-26.880000000000003,-24.96,0.05,0.5,0.075,8850,-1,1.0,1.0,0,-1,1.0,,,,170,2,2,3,1,3,4,8,3,4,3,2,0.011764705882352941,0.42857142857142855,0.022988505747126436,2,2,1,1,0.01818181818181818,0.25,0.03508771929824561,High,Medium,0.4372275
127,23,Bounce,162,green,110.44,23.9,26.880000000000003,28.8,0.015,0.875,0.075,8100,-1,0.0,0.0,1,-1,0.0,,,,155,1,1,2,3,2,3,11,4,2,6,4,0.02564102564102564,1.0,0.012658227848101266,1,1,2,2,0.07142857142857142,1.0,0.034482758620689655,Low,High,0.8559969
128,24,Bounce,239,blue,145.56,232.1,-26.880000000000003,-28.8,0.015,0.125,0.075,11950,-1,1.0,1.0,1,-1,1.0,,,,232,3,3,1,2,3,7,11,5,4,1,1,0.004347826086956522,0.1111111111111111,0.017094017094017096,2,1,0,0,0.0,0.0,0.013513513513513514,Low,Low,-0.8659834
129,25,Bounce,150,red,145.56,21.98,-26.880000000000003,24.96,0.05,0.5,0.075,7500,-1,1.0,0.0,0,-1,1.0,,,,143,1,1,2,3,1,4,18,4,1,3,2,0.013793103448275862,0.6,0.00684931506849315,1,1,0,0,0.0,0.0,0.05,High,Medium,-0.36965716
130,26,Bounce,184,green,110.44,23.9,26.880000000000003,28.8,0.05,0.875,0.075,9200,-1,0.0,0.0,1,-1,0.0,,,,177,1,1,2,3,2,1,6,3,4,6,5,0.02824858757062147,0.8571428571428571,0.022099447513812154,1,1,2,2,0.038461538461538464,1.0,0.018867924528301886,High,High,0.7430827
