Video ID,idx_trial,trial,length,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,length_ms,idx_time,side_left_right,side_top_bottom,idx_velocity_y,idx_position,idx_x_position,bounce_x_y,idx_pos_y_bounce,idx_y_position,last_visible_color_idx,last_visible_color,color_entered,color_next,color_after_next,correct_response,Dataset Block,Dataset Block Video,Bounces,Random Bounces,Color Change Bounce,Color Change Random,PCCNVC_effective,PCCOVC_effective,PVC_effective,Bounces observable,Random Bounces observable,Color Change Bounce observable,Color Change Random observable,PCCNVC_effective_observable,PCCOVC_effective_observable,PVC_effective_observable,Hazard Rate,Contingency,cwl
134,10,Nonwall,165,red,110.44,133.74857,26.880000000000003,-24.96,0.065,0.5,0.09825,8250,-1,0.0,0.0,0,-1,0.0,0.0,6.0,12.0,158,3,3,1,2,1,8,15,4,4,6,3,0.01910828025477707,0.75,0.024844720496894408,2,1,2,1,0.016666666666666666,0.6666666666666666,0.01639344262295082,High,Medium,0.6941431
135,11,Nonwall,268,blue,145.56,136.83429,-26.880000000000003,24.96,0.00875,0.9,0.09825,13400,-1,1.0,1.0,0,-1,1.0,0.0,3.0,13.0,261,2,2,3,1,3,6,3,4,6,7,1,0.003875968992248062,0.7,0.022727272727272728,2,3,3,0,0.0,0.6,0.02608695652173913,Low,High,0.6907212
136,12,Nonwall,331,red,110.44,118.8,26.880000000000003,28.8,0.00875,0.1,0.09825,16550,-1,0.0,1.0,1,-1,0.0,0.0,0.0,7.0,324,1,1,2,3,1,8,7,7,7,2,0,0.0,0.14285714285714285,0.021604938271604937,2,2,2,0,0.0,0.5,0.012987012987012988,Low,Low,-0.85714287
137,13,Nonwall,253,blue,110.44,116.97143,26.880000000000003,-28.8,0.065,0.5,0.09825,12650,-1,0.0,0.0,1,-1,0.0,0.0,4.0,6.0,246,2,2,3,1,3,4,2,5,4,6,4,0.01639344262295082,0.6666666666666666,0.016129032258064516,2,1,2,3,0.025210084033613446,0.6666666666666666,0.008333333333333333,High,Medium,0.6339647
138,14,Nonwall,213,green,110.44,104.582855,26.880000000000003,-24.96,0.065,0.9,0.09825,10650,-1,0.0,0.0,0,-1,0.0,0.0,2.0,4.0,206,1,1,2,3,2,3,9,5,4,9,3,0.014705882352941176,1.0,0.019230769230769232,2,3,5,1,0.010752688172043012,1.0,0.03125,High,High,0.9150066
139,15,Nonwall,211,red,145.56,118.8,-26.880000000000003,28.8,0.00875,0.1,0.09825,10550,-1,1.0,1.0,1,-1,1.0,0.0,0.0,7.0,204,1,1,2,3,1,8,16,4,4,0,1,0.0049261083743842365,0.0,0.01932367149758454,2,1,0,0,0.0,0.0,0.009433962264150943,Low,Low,-0.9708073
140,16,Nonwall,213,blue,145.56,122.25143,-26.880000000000003,24.96,0.00875,0.5,0.09825,10650,-1,1.0,1.0,0,-1,1.0,0.0,1.0,9.0,206,2,2,3,1,3,7,6,5,4,2,1,0.004901960784313725,0.2222222222222222,0.019230769230769232,2,2,1,1,0.008928571428571428,0.25,0.017543859649122806,Low,Medium,0.23808698
141,17,Nonwall,155,green,145.56,133.74857,-26.880000000000003,-24.96,0.065,0.9,0.09825,7750,-1,1.0,0.0,0,-1,1.0,0.0,6.0,12.0,148,1,1,2,3,2,8,9,3,3,6,2,0.013422818791946308,1.0,0.019736842105263157,1,1,2,1,0.015625,1.0,0.015384615384615385,High,High,0.9221642
142,18,Nonwall,186,green,145.56,104.582855,-26.880000000000003,-24.96,0.065,0.1,0.09825,9300,-1,1.0,0.0,0,-1,1.0,0.0,2.0,4.0,179,2,2,3,1,2,8,12,4,2,0,5,0.027777777777777776,0.0,0.01098901098901099,1,1,0,2,0.023809523809523808,0.0,0.011764705882352941,High,Low,-0.8448815
143,19,Nonwall,322,blue,110.44,151.41714,26.880000000000003,24.96,0.00875,0.5,0.09825,16100,-1,0.0,1.0,0,-1,0.0,0.0,5.0,18.0,315,2,2,3,1,3,5,10,7,7,10,1,0.003246753246753247,0.7142857142857143,0.022222222222222223,3,2,3,0,0.0,0.6,0.015873015873015872,Low,Medium,0.70596015
144,20,Nonwall,157,red,145.56,90.0,-26.880000000000003,-28.8,0.00875,0.9,0.09825,7850,-1,1.0,0.0,1,-1,1.0,0.0,0.0,0.0,150,3,3,1,2,1,4,7,2,3,4,0,0.0,0.8,0.01935483870967742,1,1,2,0,0.0,1.0,0.011363636363636364,Low,High,0.8
145,21,Nonwall,309,green,110.44,139.02856,26.880000000000003,28.8,0.065,0.1,0.09825,15450,-1,0.0,1.0,1,-1,0.0,0.0,3.0,15.0,302,2,2,3,1,2,7,8,4,8,2,5,0.016835016835016835,0.16666666666666666,0.02622950819672131,1,5,1,3,0.018404907975460124,0.16666666666666666,0.02976190476190476,High,Low,-0.75336003
146,22,Nonwall,242,blue,145.56,133.74857,-26.880000000000003,-24.96,0.065,0.5,0.09825,12100,-1,1.0,0.0,0,-1,1.0,0.0,6.0,12.0,235,2,2,3,1,3,4,16,6,1,4,6,0.02553191489361702,0.5714285714285714,0.00423728813559322,1,0,1,2,0.022727272727272728,1.0,0.0,High,Medium,0.5471595
147,23,Nonwall,302,red,110.44,145.77142,26.880000000000003,28.8,0.00875,0.9,0.09825,15100,-1,0.0,1.0,1,-1,0.0,0.0,4.0,17.0,295,3,3,1,2,1,1,3,6,6,11,1,0.0034482758620689655,0.9166666666666666,0.02027027027027027,2,3,5,0,0.0,1.0,0.03125,Low,High,0.89955926
148,24,Nonwall,323,blue,145.56,129.54286,-26.880000000000003,24.96,0.00875,0.1,0.09825,16150,-1,1.0,1.0,0,-1,1.0,0.0,2.0,11.0,316,3,3,1,2,3,2,9,4,8,2,0,0.0,0.16666666666666666,0.025078369905956112,2,3,0,0,0.0,0.0,0.01910828025477707,Low,Low,-0.8333333
149,25,Nonwall,156,green,110.44,145.77142,26.880000000000003,28.8,0.065,0.5,0.09825,7800,-1,0.0,1.0,1,-1,0.0,0.0,4.0,17.0,149,1,1,2,3,2,7,7,4,2,5,2,0.013333333333333334,0.8333333333333334,0.013157894736842105,1,1,2,1,0.013888888888888888,1.0,0.0136986301369863,High,Medium,0.7813556
150,26,Nonwall,218,red,110.44,151.41714,26.880000000000003,24.96,0.065,0.9,0.09825,10900,-1,0.0,1.0,0,-1,0.0,0.0,5.0,18.0,211,3,3,1,2,1,7,16,4,6,10,2,0.009615384615384616,1.0,0.028037383177570093,1,2,3,0,0.0,1.0,0.025974025974025976,High,High,0.9436942
151,27,Nonwall,198,blue,145.56,133.74857,-26.880000000000003,-24.96,0.00875,0.1,0.09825,9900,-1,1.0,0.0,0,-1,1.0,0.0,6.0,12.0,191,3,3,1,2,3,1,5,4,4,1,1,0.005263157894736842,0.125,0.020618556701030927,2,2,1,1,0.008928571428571428,0.25,0.017543859649122806,Low,Low,-0.8477828
152,28,Nonwall,210,red,145.56,137.2,-26.880000000000003,-28.8,0.00875,0.5,0.09825,10500,-1,1.0,0.0,1,-1,1.0,0.0,7.0,14.0,203,1,1,2,3,1,1,4,4,5,5,1,0.004975124378109453,0.5555555555555556,0.024271844660194174,2,2,2,1,0.010101010101010102,0.5,0.019801980198019802,Low,Medium,-0.43154463
153,29,Nonwall,332,green,110.44,110.22857,26.880000000000003,-28.8,0.065,0.9,0.09825,16600,-1,0.0,0.0,1,-1,0.0,0.0,3.0,5.0,325,1,1,2,3,2,5,14,9,4,12,7,0.0219435736677116,0.9230769230769231,0.01238390092879257,2,2,3,3,0.024193548387096774,0.75,0.015873015873015872,High,High,0.8172657
154,30,Nonwall,157,blue,145.56,119.16572,-26.880000000000003,-24.96,0.065,0.1,0.09825,7850,-1,1.0,0.0,0,-1,1.0,0.0,4.0,8.0,150,3,3,1,2,3,2,6,3,4,1,5,0.03333333333333333,0.14285714285714285,0.025974025974025976,1,2,0,1,0.02,0.0,0.038461538461538464,High,Low,-0.70203334
155,31,Nonwall,237,green,145.56,151.41714,-26.880000000000003,24.96,0.00875,0.5,0.09825,11850,-1,1.0,1.0,0,-1,1.0,0.0,5.0,18.0,230,2,2,3,1,2,3,7,6,3,2,0,0.0,0.2222222222222222,0.012987012987012988,2,1,1,0,0.0,0.3333333333333333,0.00819672131147541,Low,Medium,-0.7777778
156,32,Nonwall,285,red,145.56,136.83429,-26.880000000000003,24.96,0.00875,0.9,0.09825,14250,-1,1.0,1.0,0,-1,1.0,0.0,3.0,13.0,278,1,1,2,3,1,6,10,5,6,9,1,0.0036496350364963502,0.8181818181818182,0.02142857142857143,2,3,4,0,0.0,0.8,0.02586206896551724,Low,High,-0.17803419
157,33,Nonwall,189,blue,110.44,90.0,26.880000000000003,-28.8,0.065,0.1,0.09825,9450,-1,0.0,0.0,1,-1,0.0,0.0,0.0,0.0,182,3,3,1,2,3,7,2,3,5,0,4,0.022099447513812154,0.0,0.026881720430107527,1,3,0,4,0.03389830508474576,0.0,0.024793388429752067,High,Low,-0.87471867
158,34,Nonwall,163,green,110.44,125.542854,26.880000000000003,28.8,0.065,0.5,0.09825,8150,-1,0.0,1.0,1,-1,0.0,0.0,1.0,10.0,156,2,2,3,1,2,8,1,3,3,2,5,0.03184713375796178,0.3333333333333333,0.01875,1,1,1,2,0.03125,0.5,0.015384615384615385,High,Medium,-0.5538463
159,35,Nonwall,172,red,110.44,90.0,26.880000000000003,-28.8,0.00875,0.9,0.09825,8600,-1,0.0,0.0,1,-1,0.0,0.0,0.0,0.0,165,3,3,1,2,1,5,7,5,2,7,1,0.006060606060606061,1.0,0.011976047904191617,1,2,3,0,0.0,1.0,0.028985507246376812,Low,High,0.96418726
160,36,Nonwall,204,blue,145.56,97.29143,-26.880000000000003,-24.96,0.00875,0.1,0.09825,10200,-1,1.0,0.0,0,-1,1.0,0.0,1.0,2.0,197,3,3,1,2,3,6,7,6,4,2,2,0.010309278350515464,0.2,0.020202020202020204,2,2,0,0,0.0,0.0,0.024096385542168676,Low,Low,-0.75209635
