Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,153.864,221.996,0.0,0.0,255.0,0.0,0.0,0.0,0.0
50,151.048,218.924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
100,148.232,215.852,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,145.416,212.78,0.0,0.0,255.0,0.0,0.0,0.0,0.0
200,142.6,209.708,0.0,0.0,255.0,0.0,0.0,0.0,0.0
250,139.784,206.636,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,136.968,203.564,0.0,0.0,255.0,0.0,0.0,0.0,0.0
350,134.152,200.492,0.0,0.0,255.0,0.0,0.0,0.0,0.0
400,131.336,197.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,128.52,194.348,0.0,0.0,255.0,0.0,0.0,0.0,0.0
500,125.704,191.276,0.0,0.0,255.0,0.0,0.0,0.0,0.0
550,122.888,188.204,0.0,0.0,255.0,0.0,0.0,0.0,0.0
600,120.072,185.132,0.0,0.0,255.0,0.0,0.0,0.0,0.0
650,117.256,182.06,0.0,0.0,255.0,0.0,0.0,0.0,0.0
700,114.44,178.988,0.0,0.0,255.0,0.0,0.0,0.0,0.0
750,111.624,175.916,0.0,0.0,255.0,0.0,0.0,0.0,0.0
800,108.808,172.844,0.0,0.0,255.0,0.0,0.0,0.0,0.0
850,105.992,169.772,255.0,0.0,0.0,0.0,0.0,0.0,1.0
900,103.176,166.7,255.0,0.0,0.0,0.0,0.0,0.0,0.0
950,100.36,163.628,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,97.544,160.556,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,94.728,157.484,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,91.912,154.412,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,89.096,151.34,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,86.28,148.268,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,83.464,145.196,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,80.648,142.124,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,77.832,139.052,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,75.016,135.98,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,72.2,132.908,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,69.384,129.836,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,66.568,126.764,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,63.752,123.692,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,60.936,120.62,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,58.12,117.548,0.0,255.0,0.0,0.0,0.0,0.0,1.0
1750,55.304,114.476,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1800,52.488,111.404,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1850,49.672,108.332,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1900,46.856,105.26,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1950,44.04,102.188,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2000,41.224,99.116,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2050,38.408,96.044,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2100,35.592,92.972,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2150,32.776,89.9,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2200,29.96,86.828,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2250,27.144,83.756,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2300,24.328,80.684,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2350,21.512,77.612,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2400,18.696,74.54,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2450,15.88,71.468,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2500,13.064,68.396,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2550,10.248,65.324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2600,7.432,62.252,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2650,10.248,59.18,0.0,255.0,0.0,1.0,0.0,0.0,0.0
2700,13.064,56.108,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2750,15.88,53.036,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2800,18.696,49.964,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2850,21.512,46.892,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2900,24.328,43.82,0.0,0.0,255.0,0.0,0.0,0.0,1.0
2950,27.144,40.748,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3000,29.96,37.676,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3050,32.776,34.604,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3100,35.592,31.532,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3150,38.408,28.46,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3200,41.224,25.388,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3250,44.04,22.316,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3300,46.856,19.244,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3350,49.672,16.172,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3400,52.488,13.1,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3450,55.304,10.028,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3500,58.12,6.956,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3550,60.936,10.028,0.0,0.0,255.0,1.0,0.0,0.0,0.0
3600,63.752,13.1,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3650,66.568,16.172,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3700,69.384,19.244,255.0,0.0,0.0,0.0,0.0,0.0,1.0
3750,72.2,22.316,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,75.016,25.388,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,77.832,28.46,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,80.648,31.532,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,83.464,34.604,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,86.28,37.676,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,89.096,40.748,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,91.912,43.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,94.728,46.892,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,97.544,49.964,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,100.36,53.036,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,103.176,56.108,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,105.992,59.18,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,108.808,62.252,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,111.624,65.324,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,114.44,68.396,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,117.256,71.468,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,120.072,74.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,122.888,77.612,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,125.704,80.684,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,128.52,83.756,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,131.336,86.828,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,134.152,89.9,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,136.968,92.972,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4950,139.784,96.044,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,142.6,99.116,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,145.416,102.188,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,148.232,105.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5150,151.048,108.332,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,153.864,111.404,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,156.68,114.476,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,159.496,117.548,0.0,255.0,0.0,0.0,0.0,0.0,1.0
5350,162.312,120.62,0.0,255.0,0.0,0.0,0.0,0.0,0.0
5400,165.128,123.692,0.0,255.0,0.0,0.0,0.0,0.0,0.0
5450,167.944,126.764,0.0,255.0,0.0,0.0,0.0,0.0,0.0
5500,170.76,129.836,0.0,255.0,0.0,0.0,0.0,0.0,0.0
5550,173.576,132.908,0.0,255.0,0.0,0.0,0.0,0.0,0.0
5600,176.392,135.98,0.0,255.0,0.0,0.0,0.0,0.0,0.0
5650,179.208,139.052,0.0,255.0,0.0,0.0,0.0,0.0,0.0
