Timestamp,x,y,r,g,b
0,152.192,106.45633,127.0,127.0,127.0
50,154.88,108.952324,127.0,127.0,127.0
100,157.568,111.448326,127.0,127.0,127.0
150,160.256,113.94433,255.0,0.0,0.0
200,162.944,116.44032,255.0,0.0,0.0
250,165.632,118.936325,255.0,0.0,0.0
300,168.32,121.43233,255.0,0.0,0.0
350,171.008,123.92833,255.0,0.0,0.0
400,173.696,126.424324,255.0,0.0,0.0
450,176.384,128.92033,255.0,0.0,0.0
500,179.072,131.41632,255.0,0.0,0.0
550,181.76,133.91232,255.0,0.0,0.0
600,184.448,136.40833,255.0,0.0,0.0
650,187.136,138.90433,255.0,0.0,0.0
700,189.824,141.40033,255.0,0.0,0.0
750,192.512,143.89633,255.0,0.0,0.0
800,195.2,146.39233,255.0,0.0,0.0
850,197.888,148.88832,255.0,0.0,0.0
900,200.576,151.38432,255.0,0.0,0.0
950,203.264,153.88033,255.0,0.0,0.0
1000,205.952,156.37633,255.0,0.0,0.0
1050,208.64,158.87233,255.0,0.0,0.0
1100,211.328,161.36833,255.0,0.0,0.0
1150,214.016,163.86433,255.0,0.0,0.0
1200,216.704,166.36032,255.0,0.0,0.0
1250,219.392,168.85632,255.0,0.0,0.0
1300,222.08,171.35233,255.0,0.0,0.0
1350,224.768,173.84833,255.0,0.0,0.0
1400,227.456,176.34433,255.0,0.0,0.0
1450,230.144,178.84033,255.0,0.0,0.0
1500,232.832,181.33632,255.0,0.0,0.0
1550,235.52,183.83232,255.0,0.0,0.0
1600,238.208,186.32832,255.0,0.0,0.0
1650,240.896,188.82433,255.0,0.0,0.0
1700,243.584,191.32033,255.0,0.0,0.0
1750,246.272,193.81633,255.0,0.0,0.0
1800,243.584,196.31233,255.0,0.0,0.0
1850,240.896,198.80832,255.0,0.0,0.0
1900,238.208,201.30432,255.0,0.0,0.0
1950,235.52,203.80032,255.0,0.0,0.0
2000,232.832,206.29633,255.0,0.0,0.0
2050,230.144,208.79233,255.0,0.0,0.0
2100,227.456,211.28833,255.0,0.0,0.0
2150,224.768,213.78433,255.0,0.0,0.0
2200,222.08,216.28032,255.0,0.0,0.0
2250,219.392,218.77632,255.0,0.0,0.0
2300,216.704,221.27232,255.0,0.0,0.0
2350,214.016,223.76833,255.0,0.0,0.0
2400,211.328,226.26433,255.0,0.0,0.0
2450,208.64,228.76033,255.0,0.0,0.0
2500,205.952,231.25633,255.0,0.0,0.0
2550,203.264,233.75232,255.0,0.0,0.0
2600,200.576,236.24832,255.0,0.0,0.0
2650,197.888,238.74432,255.0,0.0,0.0
2700,195.2,241.24033,255.0,0.0,0.0
2750,192.512,243.73633,255.0,0.0,0.0
2800,189.824,246.23233,255.0,0.0,0.0
2850,187.136,243.73633,0.0,255.0,0.0
2900,184.448,241.24033,0.0,0.0,255.0
2950,181.76,238.74432,0.0,0.0,255.0
3000,179.072,236.24832,0.0,0.0,255.0
3050,176.384,233.75232,0.0,0.0,255.0
3100,173.696,231.25633,0.0,0.0,255.0
3150,171.008,228.76033,0.0,0.0,255.0
3200,168.32,226.26433,0.0,0.0,255.0
3250,165.632,223.76833,0.0,0.0,255.0
3300,162.944,221.27232,0.0,0.0,255.0
3350,160.256,218.77632,0.0,0.0,255.0
3400,157.568,216.28032,127.0,127.0,127.0
3450,154.88,213.78433,127.0,127.0,127.0
3500,152.192,211.28833,127.0,127.0,127.0
3550,149.504,208.79233,127.0,127.0,127.0
3600,146.816,206.29633,127.0,127.0,127.0
3650,144.128,203.80032,127.0,127.0,127.0
3700,141.44,201.30432,127.0,127.0,127.0
3750,138.752,198.80832,127.0,127.0,127.0
3800,136.064,196.31233,127.0,127.0,127.0
3850,133.376,193.81633,127.0,127.0,127.0
3900,130.688,191.32033,127.0,127.0,127.0
3950,128.0,188.82433,127.0,127.0,127.0
4000,125.312,186.32832,127.0,127.0,127.0
4050,122.624,183.83232,127.0,127.0,127.0
4100,119.936,181.33632,127.0,127.0,127.0
4150,117.248,178.84033,127.0,127.0,127.0
4200,114.56,176.34433,127.0,127.0,127.0
4250,111.872,173.84833,127.0,127.0,127.0
4300,109.184,171.35233,127.0,127.0,127.0
4350,106.496,168.85632,127.0,127.0,127.0
4400,103.808,166.36032,127.0,127.0,127.0
4450,101.12,163.86433,127.0,127.0,127.0
4500,98.432,161.36833,127.0,127.0,127.0
4550,95.744,158.87233,0.0,0.0,255.0
4600,93.056,156.37633,0.0,0.0,255.0
4650,90.368,153.88033,0.0,0.0,255.0
4700,87.68,151.38432,0.0,0.0,255.0
4750,84.992,148.88832,0.0,0.0,255.0
4800,82.304,146.39233,0.0,0.0,255.0
4850,79.616,143.89633,0.0,0.0,255.0
4900,76.928,141.40033,0.0,0.0,255.0
4950,74.24,138.90433,0.0,0.0,255.0
5000,71.552,136.40833,0.0,0.0,255.0
5050,68.864,133.91232,0.0,0.0,255.0
5100,66.176,131.41632,0.0,0.0,255.0
5150,63.488,128.92033,0.0,0.0,255.0
5200,60.8,126.424324,0.0,0.0,255.0
5250,58.112,123.92833,0.0,0.0,255.0
5300,55.424,121.43233,0.0,0.0,255.0
5350,52.736,118.936325,255.0,0.0,0.0
5400,50.048,116.44032,255.0,0.0,0.0
5450,47.36,113.94433,255.0,0.0,0.0
5500,44.672,111.448326,255.0,0.0,0.0
5550,41.984,108.952324,255.0,0.0,0.0
5600,39.296,106.45633,255.0,0.0,0.0
5650,36.608,103.96033,255.0,0.0,0.0
5700,33.92,101.464325,255.0,0.0,0.0
5750,31.232,98.96832,255.0,0.0,0.0
5800,28.544,96.47233,255.0,0.0,0.0
5850,25.856,93.976326,255.0,0.0,0.0
5900,23.168,91.48032,255.0,0.0,0.0
5950,20.48,88.98433,255.0,0.0,0.0
6000,17.792,86.48833,255.0,0.0,0.0
6050,15.104,83.992325,255.0,0.0,0.0
6100,12.416,81.49633,255.0,0.0,0.0
6150,9.728,79.00033,255.0,0.0,0.0
6200,12.416,76.504326,0.0,255.0,0.0
6250,15.104,74.00832,0.0,255.0,0.0
6300,17.792,71.51233,0.0,255.0,0.0
6350,20.48,69.01633,0.0,255.0,0.0
6400,23.168,66.520325,0.0,255.0,0.0
6450,25.856,64.02433,0.0,255.0,0.0
6500,28.544,61.528328,0.0,255.0,0.0
6550,31.232,59.032326,0.0,255.0,0.0
6600,33.92,56.536327,0.0,255.0,0.0
6650,36.608,54.040325,0.0,255.0,0.0
6700,39.296,51.544327,0.0,255.0,0.0
6750,41.984,49.04833,0.0,255.0,0.0
6800,44.672,46.552326,0.0,255.0,0.0
6850,47.36,44.056328,0.0,255.0,0.0
6900,50.048,41.560326,0.0,0.0,255.0
6950,52.736,39.064327,0.0,0.0,255.0
7000,55.424,36.568325,0.0,0.0,255.0
7050,58.112,34.072327,0.0,0.0,255.0
7100,60.8,31.576326,0.0,0.0,255.0
7150,63.488,29.080326,0.0,0.0,255.0
7200,66.176,26.584326,0.0,0.0,255.0
7250,68.864,24.088327,0.0,0.0,255.0
7300,71.552,21.592327,0.0,0.0,255.0
7350,74.24,19.096327,0.0,0.0,255.0
7400,76.928,16.600327,0.0,0.0,255.0
7450,79.616,14.104326,0.0,0.0,255.0
7500,82.304,11.608327,0.0,0.0,255.0
7550,84.992,9.112327,0.0,0.0,255.0
7600,87.68,11.608327,255.0,0.0,0.0
7650,90.368,14.104326,255.0,0.0,0.0
7700,93.056,16.600327,255.0,0.0,0.0
7750,95.744,19.096327,255.0,0.0,0.0
7800,98.432,21.592327,127.0,127.0,127.0
7850,101.12,24.088327,127.0,127.0,127.0
7900,103.808,26.584326,127.0,127.0,127.0
7950,106.496,29.080326,127.0,127.0,127.0
8000,109.184,31.576326,127.0,127.0,127.0
8050,111.872,34.072327,127.0,127.0,127.0
8100,114.56,36.568325,127.0,127.0,127.0
8150,117.248,39.064327,127.0,127.0,127.0
8200,119.936,41.560326,127.0,127.0,127.0
8250,122.624,44.056328,127.0,127.0,127.0
8300,119.936,46.552326,127.0,127.0,127.0
8350,117.248,49.04833,127.0,127.0,127.0
8400,114.56,51.544327,127.0,127.0,127.0
8450,111.872,54.040325,127.0,127.0,127.0
8500,109.184,56.536327,127.0,127.0,127.0
8550,106.496,59.032326,127.0,127.0,127.0
8600,103.808,61.528328,127.0,127.0,127.0
8650,101.12,64.02433,127.0,127.0,127.0
8700,98.432,66.520325,127.0,127.0,127.0
8750,95.744,69.01633,0.0,255.0,0.0
8800,93.056,71.51233,0.0,255.0,0.0
8850,90.368,74.00832,0.0,255.0,0.0
8900,87.68,76.504326,0.0,255.0,0.0
8950,84.992,79.00033,0.0,255.0,0.0
9000,82.304,81.49633,0.0,255.0,0.0
9050,79.616,83.992325,0.0,255.0,0.0
9100,76.928,86.48833,0.0,255.0,0.0
9150,74.24,88.98433,0.0,255.0,0.0
9200,71.552,91.48032,0.0,255.0,0.0
9250,68.864,93.976326,0.0,255.0,0.0
9300,66.176,96.47233,0.0,255.0,0.0
9350,63.488,98.96832,0.0,255.0,0.0
9400,60.8,101.464325,0.0,255.0,0.0
9450,58.112,103.96033,0.0,255.0,0.0
9500,55.424,106.45633,0.0,255.0,0.0
9550,52.736,108.952324,0.0,255.0,0.0
9600,50.048,111.448326,0.0,255.0,0.0
9650,47.36,113.94433,0.0,255.0,0.0
9700,44.672,116.44032,0.0,255.0,0.0
9750,47.36,118.936325,0.0,255.0,0.0
9800,50.048,121.43233,0.0,255.0,0.0
9850,52.736,123.92833,0.0,255.0,0.0
9900,55.424,126.424324,0.0,255.0,0.0
9950,58.112,128.92033,0.0,255.0,0.0
10000,60.8,131.41632,0.0,255.0,0.0
10050,63.488,133.91232,0.0,255.0,0.0
10100,66.176,136.40833,0.0,255.0,0.0
10150,68.864,138.90433,0.0,0.0,255.0
10200,71.552,141.40033,0.0,0.0,255.0
10250,74.24,143.89633,0.0,0.0,255.0
10300,76.928,146.39233,0.0,0.0,255.0
10350,79.616,148.88832,0.0,0.0,255.0
10400,82.304,151.38432,0.0,0.0,255.0
10450,84.992,153.88033,0.0,0.0,255.0
10500,87.68,156.37633,0.0,0.0,255.0
10550,90.368,158.87233,0.0,0.0,255.0
10600,93.056,161.36833,0.0,0.0,255.0
10650,95.744,163.86433,0.0,0.0,255.0
10700,98.432,166.36032,127.0,127.0,127.0
10750,101.12,168.85632,127.0,127.0,127.0
10800,103.808,171.35233,127.0,127.0,127.0
10850,106.496,173.84833,127.0,127.0,127.0
10900,109.184,176.34433,127.0,127.0,127.0
10950,111.872,178.84033,127.0,127.0,127.0
11000,114.56,181.33632,127.0,127.0,127.0
11050,117.248,183.83232,127.0,127.0,127.0
11100,119.936,186.32832,127.0,127.0,127.0
11150,122.624,188.82433,127.0,127.0,127.0
11200,125.312,191.32033,127.0,127.0,127.0
11250,128.0,193.81633,127.0,127.0,127.0
