Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,167.304,57.86,0.0,0.0,255.0,0.0,0.0,0.0,0.0
50,169.992,60.74,0.0,0.0,255.0,0.0,0.0,0.0,0.0
100,172.68,63.62,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,175.368,66.5,0.0,0.0,255.0,0.0,0.0,0.0,0.0
200,178.056,69.38,0.0,0.0,255.0,0.0,0.0,0.0,0.0
250,180.744,72.26,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,183.432,75.14,0.0,0.0,255.0,0.0,0.0,0.0,0.0
350,186.12,78.02,0.0,0.0,255.0,0.0,0.0,0.0,0.0
400,188.808,80.9,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,191.496,83.78,0.0,0.0,255.0,0.0,0.0,0.0,0.0
500,194.184,86.66,0.0,0.0,255.0,0.0,0.0,0.0,0.0
550,196.872,89.54,0.0,0.0,255.0,0.0,0.0,0.0,0.0
600,199.56,92.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
650,202.248,95.3,0.0,0.0,255.0,0.0,0.0,0.0,0.0
700,204.936,98.18,0.0,0.0,255.0,0.0,0.0,0.0,0.0
750,207.624,101.06,0.0,0.0,255.0,0.0,0.0,0.0,0.0
800,210.312,103.94,0.0,0.0,255.0,0.0,0.0,0.0,0.0
850,213.0,106.82,0.0,0.0,255.0,0.0,0.0,0.0,0.0
900,215.688,109.7,0.0,0.0,255.0,0.0,0.0,0.0,0.0
950,218.376,112.58,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1000,221.064,115.46,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1050,223.752,118.34,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1100,226.44,121.22,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1150,229.128,124.1,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1200,231.816,126.98,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1250,234.504,129.86,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1300,237.192,132.74,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1350,239.88,135.62,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1400,242.568,138.5,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1450,239.88,141.38,255.0,0.0,0.0,0.0,1.0,1.0,0.0
1500,237.192,144.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,234.504,147.14,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,231.816,150.02,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,229.128,152.9,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,226.44,155.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,223.752,158.66,0.0,255.0,0.0,0.0,0.0,0.0,1.0
1800,221.064,161.54,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1850,218.376,164.42,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1900,215.688,167.3,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1950,213.0,170.18,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2000,210.312,173.06,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2050,207.624,175.94,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2100,204.936,178.82,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2150,202.248,181.7,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2200,199.56,184.58,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2250,196.872,187.46,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2300,194.184,190.34,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2350,191.496,193.22,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2400,188.808,196.1,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2450,186.12,198.98,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2500,183.432,201.86,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2550,180.744,204.74,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2600,178.056,207.62,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2650,175.368,210.5,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2700,172.68,213.38,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2750,169.992,216.26,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2800,167.304,219.14,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2850,164.616,222.02,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2900,161.928,224.9,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2950,159.24,227.78,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3000,156.552,230.66,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3050,153.864,233.54,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3100,151.176,236.42,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3150,148.488,239.3,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3200,145.8,242.18,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3250,143.112,245.06,0.0,0.0,255.0,0.0,0.0,0.0,1.0
3300,140.424,247.94,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3350,137.736,245.06,0.0,0.0,255.0,1.0,0.0,0.0,0.0
3400,135.048,242.18,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3450,132.36,239.3,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3500,129.672,236.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3550,126.984,233.54,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3600,124.296,230.66,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3650,121.608,227.78,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3700,118.92,224.9,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3750,116.232,222.02,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3800,113.544,219.14,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3850,110.856,216.26,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3900,108.168,213.38,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3950,105.48,210.5,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4000,102.792,207.62,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4050,100.104,204.74,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4100,102.792,201.86,0.0,0.0,255.0,0.0,1.0,0.0,0.0
4150,105.48,198.98,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4200,108.168,196.1,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4250,110.856,193.22,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4300,113.544,190.34,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4350,116.232,187.46,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4400,118.92,184.58,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4450,121.608,181.7,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4500,124.296,178.82,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4550,126.984,175.94,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4600,129.672,173.06,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4650,132.36,170.18,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4700,135.048,167.3,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4750,137.736,164.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4800,140.424,161.54,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4850,143.112,158.66,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4900,145.8,155.78,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4950,148.488,152.9,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5000,151.176,150.02,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5050,153.864,147.14,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5100,156.552,150.02,0.0,0.0,255.0,0.0,1.0,0.0,0.0
5150,159.24,152.9,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5200,161.928,155.78,255.0,0.0,0.0,0.0,0.0,0.0,1.0
5250,164.616,158.66,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,167.304,161.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,169.992,164.42,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,172.68,167.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,175.368,170.18,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,178.056,173.06,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,180.744,175.94,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,183.432,178.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,186.12,181.7,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,188.808,184.58,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5750,191.496,187.46,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,194.184,190.34,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5850,196.872,193.22,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5900,199.56,196.1,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5950,202.248,198.98,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,204.936,201.86,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,207.624,204.74,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6100,210.312,207.62,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6150,213.0,210.5,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6200,215.688,213.38,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6250,218.376,216.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6300,221.064,219.14,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6350,223.752,222.02,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,226.44,224.9,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6450,229.128,227.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,231.816,230.66,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,234.504,233.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,237.192,236.42,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,239.88,239.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,242.568,242.18,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6750,245.256,245.06,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6800,247.944,247.94,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6850,245.256,245.06,255.0,0.0,0.0,1.0,0.0,0.0,0.0
6900,242.568,242.18,255.0,0.0,0.0,0.0,0.0,0.0,0.0
6950,239.88,239.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7000,237.192,236.42,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,234.504,233.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7100,231.816,230.66,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7150,229.128,227.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7200,226.44,224.9,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7250,223.752,222.02,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7300,221.064,219.14,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7350,218.376,216.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,215.688,213.38,255.0,0.0,0.0,0.0,0.0,0.0,0.0
7450,213.0,210.5,255.0,0.0,0.0,0.0,0.0,0.0,0.0
