Timestamp,x,y,r,g,b
0,236.952,208.64906,0.0,0.0,255.0
50,239.64,211.14507,0.0,0.0,255.0
100,242.328,213.64107,0.0,0.0,255.0
150,245.016,216.13705,0.0,0.0,255.0
200,247.704,218.63306,0.0,0.0,255.0
250,245.016,221.12906,0.0,0.0,255.0
300,242.328,223.62506,0.0,0.0,255.0
350,239.64,226.12106,0.0,0.0,255.0
400,236.952,228.61707,0.0,0.0,255.0
450,234.264,231.11307,0.0,0.0,255.0
500,231.576,233.60905,0.0,0.0,255.0
550,228.888,236.10506,0.0,0.0,255.0
600,226.2,238.60106,0.0,0.0,255.0
650,223.512,241.09706,0.0,0.0,255.0
700,220.824,243.59306,0.0,0.0,255.0
750,218.136,246.08907,0.0,0.0,255.0
800,215.448,243.59306,0.0,0.0,255.0
850,212.76,241.09706,0.0,0.0,255.0
900,210.072,238.60106,0.0,0.0,255.0
950,207.384,236.10506,0.0,0.0,255.0
1000,204.696,233.60905,255.0,0.0,0.0
1050,202.008,231.11307,255.0,0.0,0.0
1100,199.32,228.61707,255.0,0.0,0.0
1150,196.632,226.12106,255.0,0.0,0.0
1200,193.944,223.62506,255.0,0.0,0.0
1250,191.256,221.12906,255.0,0.0,0.0
1300,188.568,218.63306,255.0,0.0,0.0
1350,185.88,216.13705,255.0,0.0,0.0
1400,183.192,213.64107,255.0,0.0,0.0
1450,180.504,211.14507,255.0,0.0,0.0
1500,177.816,208.64906,127.0,127.0,127.0
1550,175.128,206.15306,127.0,127.0,127.0
1600,172.44,203.65706,127.0,127.0,127.0
1650,169.752,201.16106,127.0,127.0,127.0
1700,167.064,198.66505,127.0,127.0,127.0
1750,164.376,196.16907,127.0,127.0,127.0
1800,161.688,193.67307,127.0,127.0,127.0
1850,159.0,191.17706,127.0,127.0,127.0
1900,156.312,188.68106,127.0,127.0,127.0
1950,153.624,186.18506,127.0,127.0,127.0
2000,150.936,183.68906,127.0,127.0,127.0
2050,148.248,181.19305,127.0,127.0,127.0
2100,150.936,178.69707,127.0,127.0,127.0
2150,153.624,176.20107,127.0,127.0,127.0
2200,156.312,173.70506,127.0,127.0,127.0
2250,159.0,171.20906,127.0,127.0,127.0
2300,161.688,168.71306,127.0,127.0,127.0
2350,164.376,166.21706,127.0,127.0,127.0
2400,167.064,163.72105,127.0,127.0,127.0
2450,169.752,161.22507,127.0,127.0,127.0
2500,172.44,158.72906,127.0,127.0,127.0
2550,175.128,156.23306,127.0,127.0,127.0
2600,177.816,153.73706,127.0,127.0,127.0
2650,180.504,151.24106,0.0,255.0,0.0
2700,183.192,148.74506,0.0,255.0,0.0
2750,185.88,146.24905,0.0,255.0,0.0
2800,188.568,143.75307,0.0,255.0,0.0
2850,191.256,141.25706,0.0,255.0,0.0
2900,193.944,138.76106,0.0,255.0,0.0
2950,196.632,136.26506,0.0,255.0,0.0
3000,199.32,133.76906,0.0,255.0,0.0
3050,202.008,131.27306,0.0,255.0,0.0
3100,204.696,128.77705,0.0,255.0,0.0
3150,207.384,126.28106,0.0,255.0,0.0
3200,210.072,123.785065,0.0,255.0,0.0
3250,212.76,121.28906,0.0,255.0,0.0
3300,215.448,118.79306,0.0,255.0,0.0
3350,218.136,116.29706,0.0,255.0,0.0
3400,220.824,113.80106,0.0,255.0,0.0
3450,223.512,111.30506,0.0,255.0,0.0
3500,226.2,108.80906,0.0,255.0,0.0
3550,228.888,106.313065,0.0,255.0,0.0
3600,231.576,103.81706,0.0,255.0,0.0
3650,228.888,101.32106,0.0,255.0,0.0
3700,226.2,98.82506,0.0,255.0,0.0
3750,223.512,96.32906,0.0,255.0,0.0
3800,220.824,93.83306,0.0,255.0,0.0
3850,218.136,91.33706,0.0,255.0,0.0
3900,215.448,88.841064,0.0,255.0,0.0
3950,212.76,86.34506,0.0,255.0,0.0
4000,210.072,83.84906,0.0,255.0,0.0
4050,207.384,81.35306,0.0,255.0,0.0
4100,204.696,78.85706,0.0,255.0,0.0
4150,202.008,76.36106,0.0,0.0,255.0
4200,199.32,73.86506,0.0,0.0,255.0
4250,196.632,71.369064,0.0,0.0,255.0
4300,193.944,68.87306,0.0,0.0,255.0
4350,191.256,66.37706,0.0,0.0,255.0
4400,188.568,63.88106,0.0,0.0,255.0
4450,185.88,61.38506,0.0,0.0,255.0
4500,183.192,58.88906,0.0,0.0,255.0
4550,180.504,56.393063,0.0,0.0,255.0
4600,177.816,53.89706,127.0,127.0,127.0
4650,175.128,51.401062,127.0,127.0,127.0
4700,172.44,48.90506,127.0,127.0,127.0
4750,169.752,46.40906,127.0,127.0,127.0
4800,167.064,43.913063,127.0,127.0,127.0
4850,164.376,41.41706,127.0,127.0,127.0
4900,161.688,38.921062,127.0,127.0,127.0
4950,159.0,36.42506,127.0,127.0,127.0
5000,156.312,33.92906,127.0,127.0,127.0
5050,153.624,31.433062,127.0,127.0,127.0
5100,150.936,28.937061,127.0,127.0,127.0
5150,148.248,26.441061,127.0,127.0,127.0
5200,145.56,23.94506,127.0,127.0,127.0
5250,142.872,21.44906,127.0,127.0,127.0
5300,140.184,18.953062,127.0,127.0,127.0
5350,137.496,16.457062,127.0,127.0,127.0
5400,134.808,13.9610615,127.0,127.0,127.0
5450,132.12,11.465061,127.0,127.0,127.0
5500,129.432,8.969061,127.0,127.0,127.0
5550,126.744,11.465061,127.0,127.0,127.0
5600,129.432,13.9610615,127.0,127.0,127.0
5650,132.12,16.457062,127.0,127.0,127.0
5700,134.808,18.953062,127.0,127.0,127.0
5750,137.496,21.44906,127.0,127.0,127.0
5800,140.184,23.94506,127.0,127.0,127.0
5850,142.872,26.441061,127.0,127.0,127.0
5900,145.56,28.937061,127.0,127.0,127.0
5950,148.248,31.433062,127.0,127.0,127.0
6000,150.936,33.92906,127.0,127.0,127.0
6050,153.624,36.42506,127.0,127.0,127.0
6100,156.312,38.921062,127.0,127.0,127.0
6150,159.0,41.41706,127.0,127.0,127.0
6200,161.688,43.913063,127.0,127.0,127.0
6250,164.376,46.40906,127.0,127.0,127.0
6300,167.064,48.90506,127.0,127.0,127.0
6350,169.752,51.401062,127.0,127.0,127.0
6400,172.44,53.89706,127.0,127.0,127.0
6450,175.128,56.393063,127.0,127.0,127.0
6500,177.816,58.88906,127.0,127.0,127.0
6550,180.504,61.38506,255.0,0.0,0.0
6600,183.192,63.88106,255.0,0.0,0.0
6650,185.88,66.37706,255.0,0.0,0.0
6700,188.568,68.87306,0.0,255.0,0.0
6750,191.256,71.369064,0.0,255.0,0.0
6800,193.944,73.86506,0.0,255.0,0.0
6850,196.632,76.36106,0.0,255.0,0.0
6900,199.32,78.85706,0.0,255.0,0.0
6950,202.008,81.35306,0.0,255.0,0.0
7000,204.696,83.84906,0.0,255.0,0.0
7050,207.384,86.34506,0.0,255.0,0.0
7100,210.072,88.841064,0.0,255.0,0.0
7150,212.76,91.33706,0.0,255.0,0.0
7200,215.448,93.83306,0.0,255.0,0.0
7250,218.136,96.32906,0.0,255.0,0.0
7300,220.824,98.82506,0.0,255.0,0.0
7350,223.512,101.32106,0.0,255.0,0.0
7400,226.2,103.81706,0.0,255.0,0.0
7450,228.888,106.313065,0.0,255.0,0.0
7500,231.576,108.80906,0.0,255.0,0.0
7550,234.264,111.30506,0.0,255.0,0.0
7600,236.952,113.80106,0.0,255.0,0.0
7650,239.64,116.29706,0.0,255.0,0.0
7700,242.328,118.79306,0.0,255.0,0.0
7750,245.016,121.28906,0.0,255.0,0.0
7800,247.704,123.785065,0.0,255.0,0.0
7850,245.016,126.28106,0.0,255.0,0.0
7900,242.328,128.77705,0.0,255.0,0.0
7950,239.64,131.27306,0.0,255.0,0.0
8000,236.952,133.76906,0.0,255.0,0.0
8050,234.264,136.26506,0.0,255.0,0.0
8100,231.576,138.76106,0.0,255.0,0.0
8150,228.888,141.25706,0.0,255.0,0.0
8200,226.2,143.75307,0.0,255.0,0.0
8250,223.512,146.24905,0.0,255.0,0.0
8300,220.824,148.74506,0.0,255.0,0.0
8350,218.136,151.24106,0.0,255.0,0.0
8400,215.448,153.73706,0.0,255.0,0.0
8450,212.76,156.23306,0.0,255.0,0.0
8500,210.072,158.72906,0.0,255.0,0.0
8550,207.384,161.22507,0.0,255.0,0.0
8600,204.696,163.72105,0.0,255.0,0.0
8650,202.008,166.21706,0.0,255.0,0.0
8700,199.32,168.71306,0.0,255.0,0.0
8750,196.632,171.20906,0.0,255.0,0.0
8800,193.944,173.70506,0.0,255.0,0.0
8850,191.256,176.20107,0.0,255.0,0.0
8900,188.568,178.69707,0.0,255.0,0.0
8950,185.88,181.19305,0.0,255.0,0.0
9000,183.192,183.68906,0.0,255.0,0.0
9050,180.504,186.18506,0.0,255.0,0.0
9100,177.816,188.68106,127.0,127.0,127.0
9150,175.128,191.17706,127.0,127.0,127.0
9200,172.44,193.67307,127.0,127.0,127.0
9250,169.752,196.16907,127.0,127.0,127.0
9300,167.064,198.66505,127.0,127.0,127.0
9350,164.376,201.16106,127.0,127.0,127.0
9400,161.688,203.65706,127.0,127.0,127.0
9450,159.0,206.15306,127.0,127.0,127.0
