Timestamp,x,y,r,g,b
0,54.016,75.22667,255.0,0.0,0.0
35,51.28533,71.81333,255.0,0.0,0.0
70,48.55467,68.4,255.0,0.0,0.0
105,45.824,64.986664,255.0,0.0,0.0
140,43.093334,61.573334,255.0,0.0,0.0
175,40.362667,58.16,255.0,0.0,0.0
210,37.632,54.746666,255.0,0.0,0.0
245,34.901333,51.333332,255.0,0.0,0.0
280,32.170666,47.92,255.0,0.0,0.0
315,29.44,44.506668,255.0,0.0,0.0
350,26.709333,41.093334,255.0,0.0,0.0
385,23.978666,37.68,255.0,0.0,0.0
420,21.248,34.266666,255.0,0.0,0.0
455,18.517334,30.853333,255.0,0.0,0.0
490,15.786667,27.44,0.0,255.0,0.0
525,13.056,24.026667,0.0,255.0,0.0
560,10.325334,20.613333,0.0,255.0,0.0
595,7.5946665,17.2,0.0,255.0,0.0
630,10.325334,13.786667,0.0,255.0,0.0
665,13.056,10.373333,0.0,255.0,0.0
700,15.786667,6.96,0.0,255.0,0.0
735,18.517334,10.373333,0.0,255.0,0.0
770,21.248,13.786667,0.0,255.0,0.0
805,23.978666,17.2,0.0,255.0,0.0
840,26.709333,20.613333,0.0,255.0,0.0
875,29.44,24.026667,0.0,255.0,0.0
910,32.170666,27.44,0.0,255.0,0.0
945,34.901333,30.853333,0.0,255.0,0.0
980,37.632,34.266666,0.0,255.0,0.0
1015,40.362667,37.68,0.0,255.0,0.0
1050,43.093334,41.093334,0.0,255.0,0.0
1085,45.824,44.506668,0.0,255.0,0.0
1120,48.55467,47.92,0.0,255.0,0.0
1155,51.28533,51.333332,0.0,255.0,0.0
1190,54.016,54.746666,0.0,255.0,0.0
1225,56.746666,58.16,0.0,255.0,0.0
1260,59.477333,61.573334,0.0,255.0,0.0
1295,62.208,64.986664,0.0,255.0,0.0
1330,64.93867,68.4,0.0,255.0,0.0
1365,67.669334,71.81333,0.0,255.0,0.0
1400,70.4,75.22667,0.0,255.0,0.0
1435,73.13067,78.64,0.0,0.0,255.0
1470,75.861336,82.05334,0.0,0.0,255.0
1505,78.592,85.46667,0.0,0.0,255.0
1540,81.32267,88.88,0.0,0.0,255.0
1575,84.05334,92.293335,0.0,0.0,255.0
1610,86.784,95.706665,0.0,0.0,255.0
1645,89.51466,99.12,0.0,0.0,255.0
1680,92.24533,102.53333,0.0,0.0,255.0
1715,94.976,105.94666,0.0,0.0,255.0
1750,97.706665,109.36,0.0,0.0,255.0
1785,100.43733,112.77333,0.0,0.0,255.0
1820,103.168,116.18667,0.0,0.0,255.0
1855,105.89867,119.6,0.0,0.0,255.0
1890,108.62933,123.013336,0.0,0.0,255.0
1925,111.36,126.42667,0.0,0.0,255.0
1960,114.09067,129.84,0.0,0.0,255.0
1995,116.821335,133.25333,0.0,0.0,255.0
2030,119.552,136.66667,0.0,0.0,255.0
2065,122.28267,140.08,0.0,0.0,255.0
2100,125.013336,143.49333,0.0,0.0,255.0
2135,127.744,146.90666,0.0,0.0,255.0
2170,130.47467,150.32,0.0,0.0,255.0
2205,133.20534,153.73334,0.0,0.0,255.0
2240,135.936,157.14667,0.0,0.0,255.0
2275,138.66667,160.56,0.0,0.0,255.0
2310,141.39734,163.97333,0.0,0.0,255.0
2345,144.128,167.38667,0.0,0.0,255.0
2380,146.85867,170.8,0.0,0.0,255.0
2415,149.58934,174.21333,0.0,0.0,255.0
2450,152.32,177.62666,0.0,0.0,255.0
2485,155.05066,181.04,0.0,0.0,255.0
2520,157.78133,184.45334,0.0,0.0,255.0
2555,160.512,187.86667,0.0,0.0,255.0
2590,163.24266,191.28,0.0,0.0,255.0
2625,165.97333,194.69333,0.0,0.0,255.0
2660,168.704,198.10667,0.0,0.0,255.0
2695,171.43466,201.52,255.0,0.0,0.0
2730,174.16533,204.93333,255.0,0.0,0.0
2765,176.896,208.34666,255.0,0.0,0.0
2800,179.62666,211.76,255.0,0.0,0.0
2835,182.35733,215.17334,255.0,0.0,0.0
2870,185.088,218.58667,255.0,0.0,0.0
2905,187.81866,222.0,255.0,0.0,0.0
2940,190.54933,225.41333,255.0,0.0,0.0
2975,193.28,228.82666,255.0,0.0,0.0
3010,196.01067,232.24,255.0,0.0,0.0
3045,198.74133,235.65334,255.0,0.0,0.0
3080,201.472,239.06667,255.0,0.0,0.0
3115,204.20267,242.48,255.0,0.0,0.0
3150,206.93333,245.89333,255.0,0.0,0.0
3185,209.664,249.30667,255.0,0.0,0.0
3220,212.39467,245.89333,255.0,0.0,0.0
3255,215.12534,242.48,255.0,0.0,0.0
3290,217.856,239.06667,255.0,0.0,0.0
3325,220.58667,235.65334,255.0,0.0,0.0
3360,223.31734,232.24,255.0,0.0,0.0
3395,226.048,228.82666,255.0,0.0,0.0
3430,228.77867,225.41333,0.0,255.0,0.0
3465,231.50934,222.0,0.0,255.0,0.0
3500,234.24,218.58667,0.0,255.0,0.0
3535,236.97067,215.17334,0.0,255.0,0.0
3570,239.70134,211.76,0.0,255.0,0.0
3605,242.432,208.34666,0.0,255.0,0.0
3640,245.16267,204.93333,0.0,255.0,0.0
3675,247.89333,201.52,0.0,255.0,0.0
3710,245.16267,198.10667,0.0,255.0,0.0
3745,242.432,194.69333,0.0,255.0,0.0
3780,239.70134,191.28,0.0,255.0,0.0
3815,236.97067,187.86667,0.0,255.0,0.0
3850,234.24,184.45334,0.0,255.0,0.0
3885,231.50934,181.04,0.0,255.0,0.0
3920,228.77867,177.62666,0.0,255.0,0.0
3955,226.048,174.21333,0.0,255.0,0.0
3990,223.31734,170.8,0.0,255.0,0.0
4025,220.58667,167.38667,0.0,255.0,0.0
