Timestamp,x,y,r,g,b
0,215.32,181.532,255.0,0.0,0.0
50,218.136,178.46,255.0,0.0,0.0
100,220.952,175.388,255.0,0.0,0.0
150,223.768,172.316,255.0,0.0,0.0
200,226.584,169.244,255.0,0.0,0.0
250,229.4,166.172,255.0,0.0,0.0
300,232.216,163.1,255.0,0.0,0.0
350,235.032,160.028,255.0,0.0,0.0
400,237.848,156.956,255.0,0.0,0.0
450,240.664,153.884,255.0,0.0,0.0
500,243.48,150.812,255.0,0.0,0.0
550,246.296,147.74,255.0,0.0,0.0
600,243.48,144.668,0.0,255.0,0.0
650,240.664,141.596,0.0,255.0,0.0
700,237.848,138.524,0.0,255.0,0.0
750,235.032,135.452,0.0,255.0,0.0
800,232.216,132.38,0.0,255.0,0.0
850,229.4,129.308,0.0,255.0,0.0
900,226.584,126.236,0.0,255.0,0.0
950,223.768,123.164,0.0,255.0,0.0
1000,220.952,120.092,0.0,255.0,0.0
1050,218.136,117.02,0.0,255.0,0.0
1100,215.32,113.948,0.0,255.0,0.0
1150,212.504,110.876,0.0,255.0,0.0
1200,209.688,107.804,0.0,255.0,0.0
1250,206.872,104.732,0.0,255.0,0.0
1300,204.056,101.66,0.0,255.0,0.0
1350,201.24,98.588,0.0,0.0,255.0
1400,198.424,95.516,0.0,0.0,255.0
1450,195.608,92.444,0.0,0.0,255.0
1500,192.792,89.372,0.0,0.0,255.0
1550,189.976,86.3,0.0,0.0,255.0
1600,187.16,83.228,0.0,0.0,255.0
1650,184.344,80.156,0.0,0.0,255.0
1700,181.528,77.084,0.0,0.0,255.0
1750,178.712,74.012,0.0,0.0,255.0
1800,175.896,70.94,0.0,0.0,255.0
1850,173.08,67.868,0.0,0.0,255.0
1900,170.264,64.796,0.0,0.0,255.0
1950,167.448,61.724,0.0,0.0,255.0
2000,164.632,58.652,0.0,0.0,255.0
2050,161.816,55.58,0.0,0.0,255.0
2100,159.0,52.508,127.0,127.0,127.0
2150,156.184,49.436,127.0,127.0,127.0
2200,153.368,46.364,127.0,127.0,127.0
2250,150.552,43.292,127.0,127.0,127.0
2300,147.736,40.22,127.0,127.0,127.0
2350,144.92,37.148,127.0,127.0,127.0
2400,142.104,34.076,127.0,127.0,127.0
2450,139.288,31.004,127.0,127.0,127.0
2500,136.472,27.932,127.0,127.0,127.0
2550,133.656,24.86,127.0,127.0,127.0
2600,130.84,21.788,127.0,127.0,127.0
2650,128.024,18.716,127.0,127.0,127.0
2700,125.208,15.644,127.0,127.0,127.0
2750,122.392,12.572,127.0,127.0,127.0
2800,119.576,9.5,127.0,127.0,127.0
2850,116.76,12.572,127.0,127.0,127.0
2900,113.944,15.644,127.0,127.0,127.0
2950,111.128,18.716,127.0,127.0,127.0
3000,108.312,21.788,127.0,127.0,127.0
3050,105.496,24.86,127.0,127.0,127.0
3100,102.68,27.932,127.0,127.0,127.0
3150,99.864,31.004,127.0,127.0,127.0
3200,97.048,34.076,127.0,127.0,127.0
3250,94.232,37.148,255.0,0.0,0.0
3300,91.416,40.22,255.0,0.0,0.0
3350,88.6,43.292,255.0,0.0,0.0
3400,85.784,46.364,255.0,0.0,0.0
3450,82.968,49.436,255.0,0.0,0.0
3500,80.152,52.508,255.0,0.0,0.0
3550,77.336,55.58,255.0,0.0,0.0
3600,74.52,58.652,255.0,0.0,0.0
3650,71.704,61.724,255.0,0.0,0.0
3700,68.888,64.796,255.0,0.0,0.0
3750,66.072,67.868,255.0,0.0,0.0
