Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,94.072,190.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
50,96.76,193.316,255.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.448,195.812,255.0,0.0,0.0,0.0,0.0,0.0,0.0
150,102.136,198.308,255.0,0.0,0.0,0.0,0.0,0.0,0.0
200,104.824,200.804,255.0,0.0,0.0,0.0,0.0,0.0,0.0
250,107.512,198.308,0.0,255.0,0.0,0.0,1.0,1.0,0.0
300,110.2,195.812,0.0,255.0,0.0,0.0,0.0,0.0,0.0
350,112.888,193.316,0.0,255.0,0.0,0.0,0.0,0.0,0.0
400,115.576,190.82,0.0,255.0,0.0,0.0,0.0,0.0,0.0
450,118.264,188.324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
500,120.952,185.828,0.0,255.0,0.0,0.0,0.0,0.0,0.0
550,123.64,183.332,0.0,255.0,0.0,0.0,0.0,0.0,0.0
600,126.328,180.836,0.0,255.0,0.0,0.0,0.0,0.0,0.0
650,129.016,178.34,0.0,255.0,0.0,0.0,0.0,0.0,0.0
700,131.704,175.844,0.0,255.0,0.0,0.0,0.0,0.0,0.0
750,134.392,173.348,0.0,255.0,0.0,0.0,0.0,0.0,0.0
800,137.08,170.852,0.0,255.0,0.0,0.0,0.0,0.0,0.0
850,139.768,168.356,0.0,255.0,0.0,0.0,0.0,0.0,0.0
900,142.456,165.86,0.0,255.0,0.0,0.0,0.0,0.0,0.0
950,145.144,163.364,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1000,147.832,160.868,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1050,145.144,158.372,0.0,255.0,0.0,0.0,1.0,0.0,0.0
1100,142.456,155.876,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1150,139.768,153.38,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1200,137.08,150.884,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1250,134.392,148.388,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1300,131.704,145.892,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1350,129.016,143.396,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1400,126.328,140.9,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1450,123.64,138.404,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1500,120.952,135.908,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1550,118.264,133.412,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1600,115.576,130.916,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1650,112.888,128.42,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1700,110.2,125.924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1750,107.512,123.428,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1800,104.824,120.932,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1850,102.136,123.428,0.0,0.0,255.0,0.0,1.0,1.0,0.0
1900,99.448,125.924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1950,96.76,128.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2000,94.072,130.916,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2050,91.384,133.412,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2100,88.696,135.908,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2150,86.008,138.404,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2200,83.32,140.9,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2250,80.632,143.396,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2300,77.944,145.892,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2350,75.256,148.388,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2400,72.568,150.884,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2450,69.88,153.38,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2500,67.192,155.876,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2550,64.504,158.372,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2600,61.816,160.868,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2650,59.128,163.364,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2700,56.44,165.86,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2750,53.752,168.356,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2800,51.064,170.852,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2850,48.376,173.348,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2900,45.688,175.844,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2950,43.0,178.34,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3000,40.312,180.836,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3050,37.624,183.332,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3100,34.936,185.828,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3150,32.248,188.324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3200,29.56,190.82,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3250,26.872,193.316,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3300,24.184,195.812,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3350,21.496,198.308,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3400,18.808,200.804,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3450,16.12,203.3,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3500,13.432,205.796,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3550,10.744,208.292,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3600,8.056,210.788,0.0,0.0,255.0,0.0,0.0,0.0,0.0
3650,10.744,213.284,255.0,0.0,0.0,1.0,0.0,1.0,0.0
3700,13.432,215.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3750,16.12,218.276,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,18.808,220.772,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,21.496,223.268,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,24.184,225.764,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,26.872,228.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,29.56,230.756,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,32.248,233.252,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,34.936,235.748,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,37.624,238.244,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,40.312,240.74,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,43.0,238.244,255.0,0.0,0.0,0.0,1.0,0.0,0.0
4300,45.688,235.748,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,48.376,233.252,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,51.064,230.756,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,53.752,228.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,56.44,225.764,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4550,59.128,223.268,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,61.816,220.772,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,64.504,218.276,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,67.192,215.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4750,69.88,213.284,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,72.568,210.788,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,75.256,208.292,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4900,77.944,205.796,255.0,0.0,0.0,0.0,0.0,0.0,0.0
4950,80.632,203.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,83.32,200.804,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,86.008,198.308,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,88.696,195.812,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5150,91.384,193.316,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,94.072,190.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
5250,96.76,188.324,255.0,0.0,0.0,0.0,0.0,0.0,0.0
