Timestamp,x,y,r,g,b
0,35.002666,10.153714,255.0,0.0,0.0
30,37.733334,8.105714,255.0,0.0,0.0
60,40.464,10.153714,0.0,255.0,0.0
90,43.194668,12.2017145,0.0,255.0,0.0
120,45.925335,14.249714,0.0,255.0,0.0
150,48.656,16.297714,0.0,255.0,0.0
180,51.386665,18.345715,0.0,255.0,0.0
210,54.117332,20.393715,0.0,255.0,0.0
240,56.848,22.441713,0.0,255.0,0.0
270,59.578667,24.489714,0.0,255.0,0.0
300,62.309334,26.537714,0.0,255.0,0.0
330,65.04,28.585714,0.0,255.0,0.0
360,67.77067,30.633715,0.0,255.0,0.0
390,70.501335,32.681713,0.0,255.0,0.0
420,73.232,34.729713,0.0,255.0,0.0
450,75.96267,36.777714,0.0,255.0,0.0
480,78.69334,38.825714,0.0,255.0,0.0
510,81.424,40.873714,0.0,255.0,0.0
540,84.15466,42.921715,0.0,255.0,0.0
570,86.88533,44.969715,0.0,255.0,0.0
600,89.616,47.017715,0.0,255.0,0.0
630,92.346664,49.065716,0.0,255.0,0.0
660,95.07733,51.113716,0.0,255.0,0.0
690,97.808,53.161713,127.0,127.0,127.0
720,100.538666,55.209713,127.0,127.0,127.0
750,103.26933,57.257713,127.0,127.0,127.0
780,100.538666,59.305714,127.0,127.0,127.0
810,97.808,61.353714,127.0,127.0,127.0
840,95.07733,63.401714,0.0,0.0,255.0
870,92.346664,65.449715,0.0,0.0,255.0
900,89.616,67.49771,0.0,0.0,255.0
930,86.88533,69.545715,0.0,0.0,255.0
960,84.15466,71.59371,0.0,0.0,255.0
990,81.424,73.641716,0.0,0.0,255.0
1020,78.69334,75.68971,0.0,0.0,255.0
1050,75.96267,77.73772,0.0,0.0,255.0
1080,73.232,79.78571,0.0,0.0,255.0
1110,70.501335,81.83372,0.0,0.0,255.0
1140,67.77067,83.881714,0.0,0.0,255.0
1170,65.04,85.92972,0.0,0.0,255.0
1200,62.309334,87.977715,0.0,0.0,255.0
1230,59.578667,90.02571,0.0,0.0,255.0
1260,56.848,92.073715,0.0,0.0,255.0
1290,54.117332,94.12171,0.0,0.0,255.0
1320,51.386665,96.169716,0.0,0.0,255.0
1350,48.656,98.21771,0.0,0.0,255.0
1380,45.925335,100.26572,0.0,0.0,255.0
1410,43.194668,102.31371,0.0,0.0,255.0
1440,40.464,104.36172,0.0,0.0,255.0
1470,37.733334,106.40971,0.0,0.0,255.0
1500,35.002666,108.45772,0.0,0.0,255.0
1530,32.272,110.505714,0.0,0.0,255.0
1560,29.541334,112.55371,0.0,0.0,255.0
1590,26.810667,114.601715,0.0,0.0,255.0
1620,24.08,116.64971,0.0,0.0,255.0
1650,21.349333,118.697716,0.0,0.0,255.0
1680,18.618668,120.74571,0.0,0.0,255.0
1710,15.8880005,122.79372,0.0,0.0,255.0
1740,13.157333,124.84171,0.0,0.0,255.0
1770,10.426666,126.88972,0.0,0.0,255.0
1800,7.696,128.93771,0.0,0.0,255.0
1830,10.426666,130.98572,255.0,0.0,0.0
1860,13.157333,133.0337,255.0,0.0,0.0
1890,15.8880005,135.08171,255.0,0.0,0.0
1920,18.618668,137.12971,255.0,0.0,0.0
1950,21.349333,139.17772,255.0,0.0,0.0
1980,24.08,141.22571,255.0,0.0,0.0
2010,26.810667,143.27371,255.0,0.0,0.0
2040,29.541334,145.32172,255.0,0.0,0.0
2070,32.272,147.36972,255.0,0.0,0.0
2100,35.002666,149.41771,255.0,0.0,0.0
2130,37.733334,151.46571,255.0,0.0,0.0
2160,40.464,153.51372,255.0,0.0,0.0
2190,43.194668,155.56172,255.0,0.0,0.0
2220,45.925335,157.60971,255.0,0.0,0.0
2250,48.656,159.65771,255.0,0.0,0.0
2280,51.386665,161.70572,255.0,0.0,0.0
2310,54.117332,163.75371,255.0,0.0,0.0
2340,56.848,165.80171,255.0,0.0,0.0
2370,59.578667,167.84972,255.0,0.0,0.0
2400,62.309334,169.89772,255.0,0.0,0.0
2430,65.04,171.94571,255.0,0.0,0.0
2460,67.77067,173.99371,255.0,0.0,0.0
2490,70.501335,176.04172,255.0,0.0,0.0
2520,73.232,178.08972,255.0,0.0,0.0
2550,75.96267,180.13771,255.0,0.0,0.0
2580,78.69334,182.18571,255.0,0.0,0.0
2610,81.424,184.23372,255.0,0.0,0.0
2640,84.15466,186.28171,255.0,0.0,0.0
2670,86.88533,188.32971,255.0,0.0,0.0
2700,89.616,190.37772,255.0,0.0,0.0
2730,92.346664,192.42572,255.0,0.0,0.0
2760,95.07733,194.47371,255.0,0.0,0.0
2790,97.808,196.52171,127.0,127.0,127.0
2820,100.538666,198.56972,127.0,127.0,127.0
2850,103.26933,200.61772,127.0,127.0,127.0
2880,106.0,202.66571,127.0,127.0,127.0
2910,108.73067,204.71371,127.0,127.0,127.0
2940,111.461334,206.76172,127.0,127.0,127.0
2970,114.192,208.80971,127.0,127.0,127.0
3000,116.92267,210.85771,127.0,127.0,127.0
3030,119.653336,212.90572,127.0,127.0,127.0
3060,122.384,214.95372,127.0,127.0,127.0
3090,125.11467,217.00171,127.0,127.0,127.0
3120,127.84534,219.04971,127.0,127.0,127.0
3150,130.576,221.09772,127.0,127.0,127.0
3180,133.30667,223.14572,127.0,127.0,127.0
3210,136.03734,225.19371,127.0,127.0,127.0
3240,138.768,227.24171,127.0,127.0,127.0
3270,141.49867,229.28972,127.0,127.0,127.0
3300,144.22934,231.3377,127.0,127.0,127.0
3330,146.96,233.38571,127.0,127.0,127.0
3360,149.69067,235.43372,127.0,127.0,127.0
3390,152.42134,237.48172,127.0,127.0,127.0
3420,155.152,239.52971,127.0,127.0,127.0
3450,157.88266,241.57771,127.0,127.0,127.0
3480,160.61333,243.62572,255.0,0.0,0.0
3510,163.344,245.67372,255.0,0.0,0.0
3540,166.07466,247.72171,255.0,0.0,0.0
3570,168.80533,245.67372,0.0,255.0,0.0
3600,171.536,243.62572,0.0,255.0,0.0
3630,174.26666,241.57771,0.0,255.0,0.0
3660,176.99733,239.52971,0.0,255.0,0.0
3690,179.728,237.48172,0.0,255.0,0.0
3720,182.45866,235.43372,0.0,255.0,0.0
3750,185.18933,233.38571,0.0,255.0,0.0
3780,187.92,231.3377,0.0,255.0,0.0
3810,190.65067,229.28972,0.0,255.0,0.0
3840,193.38133,227.24171,0.0,255.0,0.0
3870,196.112,225.19371,0.0,255.0,0.0
3900,198.84267,223.14572,0.0,255.0,0.0
3930,201.57333,221.09772,0.0,255.0,0.0
3960,204.304,219.04971,0.0,255.0,0.0
3990,207.03467,217.00171,0.0,255.0,0.0
4020,209.76534,214.95372,0.0,255.0,0.0
4050,212.496,212.90572,0.0,255.0,0.0
4080,215.22667,210.85771,0.0,255.0,0.0
4110,217.95734,208.80971,0.0,255.0,0.0
4140,220.688,206.76172,0.0,255.0,0.0
4170,223.41867,204.71371,0.0,255.0,0.0
4200,226.14934,202.66571,0.0,255.0,0.0
4230,228.88,200.61772,0.0,255.0,0.0
4260,231.61067,198.56972,0.0,255.0,0.0
4290,234.34134,196.52171,0.0,255.0,0.0
4320,237.072,194.47371,0.0,255.0,0.0
4350,239.80267,192.42572,0.0,255.0,0.0
4380,242.53334,190.37772,0.0,255.0,0.0
4410,245.264,188.32971,0.0,255.0,0.0
4440,247.99466,186.28171,0.0,255.0,0.0
4470,245.264,184.23372,0.0,0.0,255.0
4500,242.53334,182.18571,0.0,0.0,255.0
4530,239.80267,180.13771,0.0,0.0,255.0
4560,237.072,178.08972,0.0,0.0,255.0
4590,234.34134,176.04172,0.0,0.0,255.0
4620,231.61067,173.99371,0.0,0.0,255.0
4650,228.88,171.94571,0.0,0.0,255.0
4680,226.14934,169.89772,0.0,0.0,255.0
4710,223.41867,167.84972,0.0,0.0,255.0
4740,220.688,165.80171,0.0,0.0,255.0
4770,217.95734,163.75371,0.0,0.0,255.0
4800,215.22667,161.70572,0.0,0.0,255.0
4830,212.496,159.65771,0.0,0.0,255.0
4860,209.76534,157.60971,0.0,0.0,255.0
4890,207.03467,155.56172,0.0,0.0,255.0
4920,204.304,153.51372,0.0,0.0,255.0
4950,201.57333,151.46571,0.0,0.0,255.0
4980,198.84267,149.41771,0.0,0.0,255.0
5010,196.112,147.36972,0.0,0.0,255.0
5040,193.38133,145.32172,0.0,0.0,255.0
5070,190.65067,143.27371,0.0,0.0,255.0
5100,187.92,141.22571,0.0,0.0,255.0
5130,185.18933,139.17772,0.0,0.0,255.0
5160,182.45866,137.12971,0.0,0.0,255.0
5190,179.728,135.08171,0.0,0.0,255.0
5220,176.99733,133.0337,0.0,0.0,255.0
