Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,195.608,22.3,0.0,0.0,255.0,0.0,0.0,0.0,1.0
50,192.792,24.86,0.0,0.0,255.0,0.0,0.0,0.0,0.0
100,189.976,27.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,187.16,29.98,0.0,0.0,255.0,0.0,0.0,0.0,0.0
200,184.344,32.54,0.0,0.0,255.0,0.0,0.0,0.0,0.0
250,181.528,35.1,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,178.712,37.66,0.0,0.0,255.0,0.0,0.0,0.0,0.0
350,175.896,40.22,0.0,0.0,255.0,0.0,0.0,0.0,0.0
400,173.08,42.78,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,170.264,45.34,0.0,0.0,255.0,0.0,0.0,0.0,0.0
500,167.448,47.9,0.0,0.0,255.0,0.0,0.0,0.0,0.0
550,164.632,50.46,0.0,0.0,255.0,0.0,0.0,0.0,0.0
600,161.816,53.02,0.0,0.0,255.0,0.0,0.0,0.0,0.0
650,159.0,55.58,0.0,0.0,255.0,0.0,0.0,0.0,0.0
700,156.184,58.14,255.0,0.0,0.0,0.0,0.0,0.0,1.0
750,153.368,60.7,255.0,0.0,0.0,0.0,0.0,0.0,0.0
800,150.552,63.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
850,147.736,65.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
900,144.92,68.38,255.0,0.0,0.0,0.0,0.0,0.0,0.0
950,142.104,70.94,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,139.288,73.5,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,136.472,76.06,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,133.656,78.62,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,130.84,81.18,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,128.024,83.74,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,125.208,86.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,122.392,88.86,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,119.576,91.42,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,116.76,93.98,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,113.944,96.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,111.128,99.1,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,108.312,101.66,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,105.496,104.22,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,102.68,106.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,99.864,109.34,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,97.048,111.9,0.0,255.0,0.0,0.0,0.0,0.0,1.0
1800,94.232,114.46,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1850,91.416,117.02,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1900,88.6,119.58,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1950,85.784,122.14,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2000,82.968,124.7,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2050,80.152,127.26,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2100,77.336,129.82,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2150,74.52,132.38,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2200,71.704,134.94,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2250,68.888,137.5,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2300,66.072,140.06,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2350,63.256,142.62,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2400,60.44,145.18,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2450,57.624,147.74,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2500,54.808,150.3,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2550,51.992,152.86,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2600,49.176,155.42,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2650,46.36,157.98,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2700,43.544,160.54,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2750,40.728,163.1,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2800,37.912,165.66,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2850,35.096,168.22,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2900,32.28,170.78,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2950,29.464,173.34,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3000,26.648,175.9,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3050,23.832,178.46,0.0,255.0,0.0,0.0,0.0,0.0,0.0
