Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,245.57333,146.652,0.0,255.0,0.0,1.0,0.0,1.0,0.0
30,248.304,144.604,0.0,0.0,255.0,0.0,0.0,0.0,0.0
60,245.57333,142.556,0.0,0.0,255.0,0.0,0.0,0.0,0.0
90,242.84267,140.508,0.0,0.0,255.0,0.0,0.0,0.0,0.0
120,240.112,138.46,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,237.38133,136.412,0.0,0.0,255.0,0.0,0.0,0.0,0.0
180,234.65067,134.364,0.0,0.0,255.0,0.0,0.0,0.0,0.0
210,231.92,132.316,0.0,0.0,255.0,0.0,0.0,0.0,0.0
240,229.18933,130.268,0.0,0.0,255.0,0.0,0.0,0.0,0.0
270,226.45866,128.22,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,223.728,126.172,0.0,0.0,255.0,0.0,0.0,0.0,0.0
330,220.99733,124.124,0.0,0.0,255.0,0.0,0.0,0.0,0.0
360,218.26666,122.076,0.0,0.0,255.0,0.0,0.0,0.0,0.0
390,215.536,120.028,0.0,0.0,255.0,0.0,0.0,0.0,0.0
420,212.80533,117.98,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,210.07466,115.932,0.0,0.0,255.0,0.0,0.0,0.0,0.0
480,207.344,113.884,0.0,0.0,255.0,0.0,0.0,0.0,0.0
510,204.61333,111.836,0.0,0.0,255.0,0.0,0.0,0.0,0.0
540,201.88266,109.788,0.0,0.0,255.0,0.0,0.0,0.0,0.0
570,199.152,107.74,0.0,0.0,255.0,0.0,0.0,0.0,0.0
600,196.42134,105.692,0.0,0.0,255.0,0.0,0.0,0.0,0.0
630,193.69067,103.644,0.0,0.0,255.0,0.0,0.0,0.0,0.0
660,190.96,101.596,0.0,0.0,255.0,0.0,0.0,0.0,0.0
690,188.22934,99.548,0.0,0.0,255.0,0.0,0.0,0.0,0.0
720,185.49867,97.5,0.0,0.0,255.0,0.0,0.0,0.0,0.0
750,182.768,95.452,0.0,0.0,255.0,0.0,0.0,0.0,0.0
780,180.03734,93.404,0.0,0.0,255.0,0.0,0.0,0.0,0.0
810,177.30667,91.356,0.0,0.0,255.0,0.0,0.0,0.0,0.0
840,174.576,89.308,0.0,0.0,255.0,0.0,0.0,0.0,0.0
870,171.84534,87.26,0.0,0.0,255.0,0.0,0.0,0.0,0.0
900,169.11467,85.212,0.0,0.0,255.0,0.0,0.0,0.0,0.0
930,166.384,83.164,0.0,0.0,255.0,0.0,0.0,0.0,0.0
960,163.65334,81.116,0.0,0.0,255.0,0.0,0.0,0.0,0.0
990,160.92267,79.068,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1020,158.192,77.02,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1050,155.46133,74.972,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1080,152.73067,72.924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1110,150.0,70.876,0.0,0.0,255.0,0.0,0.0,0.0,1.0
1140,147.26933,68.828,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,144.53867,66.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,141.808,64.732,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,139.07733,62.684,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,136.34666,60.636,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,133.616,58.588,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,130.88533,56.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,128.15466,54.492,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,125.424,52.444,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,122.69334,50.396,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,119.96267,48.348,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,117.232,46.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,114.501335,44.252,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,111.77067,42.204,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,109.04,40.156,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,106.30933,38.108,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,103.57867,36.06,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,100.848,34.012,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,98.11733,31.964,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,95.386665,29.916,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,92.656,27.868,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,89.92533,25.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,87.194664,23.772,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,84.464,21.724,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,81.73333,19.676,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,79.00267,17.628,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,76.272,15.58,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,73.541336,13.532,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,70.81067,11.484,255.0,0.0,0.0,1.0,0.0,1.0,0.0
