Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,142.104,85.18525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
50,139.288,82.11324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
100,136.472,79.041245,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,133.656,75.969246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
200,130.84,72.89725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
250,128.024,69.82525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,125.208,66.75325,0.0,0.0,255.0,0.0,0.0,0.0,0.0
350,122.392,63.681248,0.0,0.0,255.0,0.0,0.0,0.0,0.0
400,119.576,60.609245,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,116.76,57.537247,0.0,0.0,255.0,0.0,0.0,0.0,0.0
500,113.944,54.46525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
550,111.128,51.393246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
600,108.312,48.321247,0.0,0.0,255.0,0.0,0.0,0.0,0.0
650,105.496,45.24925,0.0,0.0,255.0,0.0,0.0,0.0,0.0
700,102.68,42.177246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
750,99.864,39.105247,0.0,0.0,255.0,0.0,0.0,0.0,0.0
800,97.048,36.033245,0.0,0.0,255.0,0.0,0.0,0.0,0.0
850,94.232,32.961246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
900,91.416,29.889246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
950,88.6,26.817247,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1000,85.784,23.745247,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1050,82.968,20.673246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1100,80.152,17.601246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1150,77.336,14.529246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1200,74.52,11.457247,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1250,71.704,8.385246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1300,68.888,11.457247,255.0,0.0,0.0,1.0,0.0,1.0,0.0
1350,66.072,14.529246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,63.256,17.601246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,60.44,20.673246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,57.624,23.745247,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,54.808,26.817247,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,51.992,29.889246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,49.176,32.961246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,46.36,36.033245,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,43.544,39.105247,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,40.728,42.177246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,37.912,45.24925,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,35.096,48.321247,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,32.28,51.393246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,29.464,54.46525,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,26.648,57.537247,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2100,23.832,60.609245,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,21.016,63.681248,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,18.2,66.75325,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,15.384,69.82525,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,12.568,72.89725,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,9.752,75.969246,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,12.568,79.041245,0.0,255.0,0.0,1.0,0.0,1.0,0.0
2450,15.384,82.11324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2500,18.2,85.18525,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2550,21.016,88.25725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2600,23.832,91.32925,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2650,26.648,94.401245,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2700,29.464,97.47324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2750,32.28,100.54525,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2800,35.096,103.61725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2850,37.912,106.68925,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2900,40.728,109.761246,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2950,43.544,112.833244,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3000,46.36,115.90525,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3050,49.176,118.97725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3100,51.992,122.04925,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3150,54.808,125.12125,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3200,57.624,128.19325,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3250,60.44,131.26524,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3300,63.256,134.33725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3350,66.072,137.40924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3400,68.888,140.48125,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3450,71.704,143.55325,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3500,74.52,146.62524,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3550,77.336,149.69725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3600,80.152,152.76924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3650,82.968,155.84125,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3700,85.784,158.91325,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3750,88.6,161.98524,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3800,91.416,165.05725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3850,94.232,168.12924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3900,97.048,171.20125,0.0,255.0,0.0,0.0,0.0,0.0,0.0
3950,99.864,174.27324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4000,102.68,177.34525,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4050,105.496,180.41725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4100,108.312,183.48924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4150,111.128,186.56125,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4200,113.944,189.63324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4250,116.76,192.70525,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4300,119.576,195.77725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4350,122.392,198.84924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4400,125.208,201.92125,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4450,128.024,204.99324,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4500,130.84,208.06525,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4550,133.656,211.13725,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4600,136.472,214.20924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
4650,139.288,217.28125,0.0,0.0,255.0,0.0,0.0,0.0,1.0
4700,142.104,220.35324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4750,144.92,223.42525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4800,147.736,226.49725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4850,150.552,229.56924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4900,153.368,232.64125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
4950,156.184,235.71324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5000,159.0,238.78525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5050,161.816,241.85725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5100,164.632,244.92924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5150,167.448,248.00125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5200,170.264,244.92924,0.0,0.0,255.0,1.0,0.0,0.0,0.0
5250,173.08,241.85725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5300,175.896,238.78525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5350,178.712,235.71324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5400,181.528,232.64125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5450,184.344,229.56924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5500,187.16,226.49725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5550,189.976,223.42525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5600,192.792,220.35324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5650,195.608,217.28125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5700,198.424,214.20924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5750,201.24,211.13725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5800,204.056,208.06525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5850,206.872,204.99324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5900,209.688,201.92125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
5950,212.504,198.84924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6000,215.32,195.77725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6050,218.136,192.70525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6100,220.952,189.63324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6150,223.768,186.56125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6200,226.584,183.48924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6250,229.4,180.41725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6300,232.216,177.34525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6350,235.032,174.27324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6400,237.848,171.20125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6450,240.664,168.12924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6500,243.48,165.05725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6550,246.296,161.98524,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6600,243.48,158.91325,0.0,0.0,255.0,1.0,0.0,0.0,0.0
6650,240.664,155.84125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6700,237.848,152.76924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6750,235.032,149.69725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6800,232.216,146.62524,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6850,229.4,143.55325,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6900,226.584,140.48125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
6950,223.768,137.40924,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7000,220.952,134.33725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7050,218.136,131.26524,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7100,215.32,128.19325,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7150,212.504,125.12125,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7200,209.688,122.04925,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7250,206.872,118.97725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7300,204.056,115.90525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7350,201.24,112.833244,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7400,198.424,109.761246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7450,195.608,106.68925,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7500,192.792,103.61725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7550,189.976,100.54525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7600,187.16,97.47324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7650,184.344,94.401245,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7700,181.528,91.32925,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7750,178.712,88.25725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7800,175.896,85.18525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7850,173.08,82.11324,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7900,170.264,79.041245,0.0,0.0,255.0,0.0,0.0,0.0,0.0
7950,167.448,75.969246,0.0,0.0,255.0,0.0,0.0,0.0,0.0
8000,164.632,72.89725,0.0,0.0,255.0,0.0,0.0,0.0,0.0
8050,161.816,69.82525,0.0,0.0,255.0,0.0,0.0,0.0,0.0
8100,159.0,66.75325,0.0,0.0,255.0,0.0,0.0,0.0,0.0
