Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,119.73067,213.836,0.0,255.0,0.0,0.0,0.0,0.0,0.0
30,122.461334,215.884,0.0,255.0,0.0,0.0,0.0,0.0,0.0
60,125.192,217.932,0.0,255.0,0.0,0.0,0.0,0.0,0.0
90,127.92267,219.98,0.0,255.0,0.0,0.0,0.0,0.0,0.0
120,130.65334,222.028,0.0,255.0,0.0,0.0,0.0,0.0,0.0
150,133.384,224.076,0.0,255.0,0.0,0.0,0.0,0.0,0.0
180,136.11467,226.124,0.0,255.0,0.0,0.0,0.0,0.0,0.0
210,138.84534,228.172,0.0,255.0,0.0,0.0,0.0,0.0,0.0
240,141.576,230.22,0.0,255.0,0.0,0.0,0.0,0.0,0.0
270,144.30667,232.268,0.0,255.0,0.0,0.0,0.0,0.0,0.0
300,147.03734,234.316,0.0,255.0,0.0,0.0,0.0,0.0,0.0
330,149.768,236.364,0.0,255.0,0.0,0.0,0.0,0.0,0.0
360,152.49867,238.412,0.0,255.0,0.0,0.0,0.0,0.0,0.0
390,155.22934,240.46,0.0,255.0,0.0,0.0,0.0,0.0,0.0
420,157.96,242.508,0.0,255.0,0.0,0.0,0.0,0.0,0.0
450,160.69067,244.556,0.0,255.0,0.0,1.0,0.0,0.0,0.0
480,163.42134,246.604,0.0,255.0,0.0,0.0,0.0,0.0,0.0
510,166.152,244.556,0.0,255.0,0.0,0.0,0.0,0.0,0.0
540,168.88266,242.508,0.0,255.0,0.0,0.0,0.0,0.0,0.0
570,171.61333,240.46,0.0,255.0,0.0,0.0,0.0,0.0,0.0
600,174.344,238.412,0.0,255.0,0.0,0.0,0.0,0.0,0.0
630,177.07466,236.364,0.0,255.0,0.0,0.0,0.0,0.0,0.0
660,179.80533,234.316,0.0,255.0,0.0,0.0,0.0,0.0,0.0
690,182.536,232.268,0.0,255.0,0.0,0.0,0.0,0.0,0.0
720,185.26666,230.22,0.0,255.0,0.0,0.0,0.0,0.0,0.0
750,187.99733,228.172,0.0,255.0,0.0,0.0,0.0,0.0,0.0
780,190.728,226.124,0.0,255.0,0.0,0.0,0.0,0.0,0.0
810,193.45866,224.076,0.0,255.0,0.0,0.0,0.0,0.0,0.0
840,196.18933,222.028,0.0,255.0,0.0,0.0,0.0,0.0,0.0
870,198.92,219.98,0.0,255.0,0.0,0.0,0.0,0.0,0.0
900,201.65067,217.932,0.0,255.0,0.0,0.0,0.0,0.0,0.0
930,204.38133,215.884,0.0,255.0,0.0,0.0,0.0,0.0,0.0
960,207.112,213.836,0.0,255.0,0.0,0.0,0.0,0.0,0.0
990,209.84267,211.788,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1020,212.57333,209.74,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1050,215.304,207.692,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1080,218.03467,205.644,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1110,220.76534,203.596,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1140,223.496,201.548,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1170,226.22667,199.5,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1200,228.95734,197.452,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1230,231.688,195.404,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1260,234.41867,193.356,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1290,237.14934,191.308,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1320,239.88,189.26,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1350,242.61067,187.212,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1380,245.34134,185.164,0.0,255.0,0.0,1.0,0.0,0.0,0.0
1410,248.072,183.116,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1440,245.34134,181.068,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1470,242.61067,179.02,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1500,239.88,176.972,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1530,237.14934,174.924,0.0,255.0,0.0,0.0,0.0,0.0,0.0
