,idx,trial,idx_time,side_left_right,side_top_bottom,idx_velocity_y,length,Block,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,Dir Base,Dir Block,Dir Video,Path Video,Path Color Changes,Path Parameters,idx_position
10,20,bounce,,1.0,0.0,1.0,206,1,blue,117.333336,34.0,-27.306666666666665,34.13333333333333,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_11,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_11/video_11_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_11/video_11_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_11/video_11_parameters.csv,6.0
11,5,catch,,,,,186,1,red,219.5,140.0,-27.306666666666665,-20.48,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_12,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_12/video_12_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_12/video_12_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_12/video_12_parameters.csv,
12,128,bounce,,1.0,1.0,1.0,225,1,blue,138.66667,235.33333,-27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_13,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_13/video_13_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_13/video_13_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_13/video_13_parameters.csv,1.0
13,39,bounce,,0.0,1.0,1.0,211,1,green,149.33333,208.66667,27.306666666666665,-34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_14,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_14/video_14_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_14/video_14_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_1/video_14/video_14_parameters.csv,11.0
14,23,straight,3.0,1.0,1.0,0.0,189,2,green,117.333336,135.96326,-27.306666666666665,20.48,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_1/video_1_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_1/video_1_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_1/video_1_parameters.csv,
15,102,bounce,,1.0,1.0,0.0,189,2,green,128.0,239.6,-27.306666666666665,-20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_2/video_2_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_2/video_2_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_2/video_2_parameters.csv,3.0
16,65,straight,0.0,0.0,1.0,1.0,247,2,blue,106.666664,236.0,27.306666666666665,34.13333333333333,0.045,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_3/video_3_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_3/video_3_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_3/video_3_parameters.csv,
17,10,straight,0.0,1.0,0.0,1.0,207,2,green,149.33333,59.909134,-27.306666666666665,-34.13333333333333,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_4/video_4_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_4/video_4_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_4/video_4_parameters.csv,
18,82,straight,2.0,0.0,1.0,1.0,205,2,green,128.0,164.81778,27.306666666666665,34.13333333333333,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_5,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_5/video_5_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_5/video_5_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_5/video_5_parameters.csv,
19,111,bounce,,0.0,1.0,0.0,217,2,green,149.33333,215.6,27.306666666666665,-20.48,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_6,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_6/video_6_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_6/video_6_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_6/video_6_parameters.csv,13.0
20,120,bounce,,0.0,1.0,0.0,191,2,green,138.66667,231.6,27.306666666666665,-20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_7,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_7/video_7_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_7/video_7_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_7/video_7_parameters.csv,8.0
21,11,catch,,,,,186,2,green,170.0,20.0,-27.306666666666665,-34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_8,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_8/video_8_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_8/video_8_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_8/video_8_parameters.csv,
22,100,straight,0.0,0.0,1.0,0.0,207,2,green,106.666664,192.85452,27.306666666666665,20.48,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_9,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_9/video_9_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_9/video_9_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_9/video_9_parameters.csv,
23,49,bounce,,0.0,0.0,0.0,186,2,blue,138.66667,24.4,27.306666666666665,20.48,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_10,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_10/video_10_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_10/video_10_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_10/video_10_parameters.csv,7.0
24,93,bounce,,0.0,0.0,0.0,202,2,green,138.66667,32.4,27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_11,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_11/video_11_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_11/video_11_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_11/video_11_parameters.csv,9.0
25,99,bounce,,1.0,0.0,1.0,200,2,red,149.33333,20.666666,-27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_12,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_12/video_12_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_12/video_12_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_12/video_12_parameters.csv,0.0
26,84,straight,4.0,0.0,1.0,0.0,197,2,blue,149.33333,200.40889,27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_13,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_13/video_13_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_13/video_13_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_13/video_13_parameters.csv,
27,52,straight,2.0,0.0,1.0,1.0,198,2,blue,128.0,212.2726,27.306666666666665,34.13333333333333,0.01,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_14,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_14/video_14_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_14/video_14_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_14/video_14_parameters.csv,
28,115,bounce,,1.0,0.0,0.0,231,2,red,138.66667,16.4,-27.306666666666665,20.48,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_15,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_15/video_15_red.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_15/video_15_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_2/video_15/video_15_parameters.csv,2.0
29,21,straight,1.0,0.0,0.0,1.0,199,3,blue,117.333336,115.45481,27.306666666666665,-34.13333333333333,0.045,0.1,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_1,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_1/video_1_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_1/video_1_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_1/video_1_parameters.csv,
30,98,bounce,,0.0,1.0,1.0,189,3,green,149.33333,182.0,27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_2,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_2/video_2_green.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_2/video_2_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_2/video_2_parameters.csv,14.0
31,25,straight,0.0,1.0,1.0,0.0,266,3,blue,149.33333,214.42726,-27.306666666666665,20.48,0.045,0.5,0.0,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_3,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_3/video_3_blue.mp4,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_3/video_3_color_change.csv,/home/apra/work/time-scales/data/raw/hmdcpd/test_datasets/hbb_dataset_240502_181145/videos/block_3/video_3/video_3_parameters.csv,
