Timestamp,x,y,r,g,b
0,18.773333,194.736,0.0,255.0,0.0
35,21.504,192.688,0.0,255.0,0.0
70,24.234667,190.64,0.0,255.0,0.0
105,26.965334,188.592,0.0,0.0,255.0
140,29.696,186.544,0.0,0.0,255.0
175,32.426666,184.496,0.0,0.0,255.0
210,35.157333,182.448,0.0,0.0,255.0
245,37.888,180.4,0.0,0.0,255.0
280,40.618668,178.352,0.0,0.0,255.0
315,43.349335,176.304,0.0,0.0,255.0
350,46.08,174.256,0.0,0.0,255.0
385,48.810665,172.208,0.0,0.0,255.0
420,51.541332,170.16,0.0,0.0,255.0
455,54.272,168.112,0.0,0.0,255.0
490,57.002666,166.064,0.0,0.0,255.0
525,59.733334,164.016,0.0,0.0,255.0
560,62.464,161.968,0.0,0.0,255.0
595,65.194664,159.92,0.0,0.0,255.0
630,67.92533,157.872,0.0,0.0,255.0
665,70.656,155.824,0.0,0.0,255.0
700,73.386665,153.776,0.0,0.0,255.0
735,76.11733,151.728,0.0,0.0,255.0
770,78.848,149.68,0.0,0.0,255.0
805,81.57867,147.632,0.0,0.0,255.0
840,84.30933,145.584,0.0,0.0,255.0
875,87.04,143.536,0.0,0.0,255.0
910,89.77067,141.488,0.0,0.0,255.0
945,92.501335,139.44,0.0,0.0,255.0
980,95.232,137.392,0.0,0.0,255.0
1015,97.96267,135.344,0.0,0.0,255.0
1050,100.69334,133.296,0.0,0.0,255.0
1085,103.424,131.248,0.0,0.0,255.0
1120,106.15466,129.2,0.0,0.0,255.0
1155,108.88533,127.152,0.0,0.0,255.0
1190,111.616,125.104,0.0,0.0,255.0
1225,114.346664,123.056,255.0,0.0,0.0
1260,117.07733,121.008,255.0,0.0,0.0
1295,119.808,118.96,255.0,0.0,0.0
1330,122.538666,116.912,255.0,0.0,0.0
1365,125.26933,114.864,255.0,0.0,0.0
1400,128.0,112.816,255.0,0.0,0.0
1435,130.73067,110.768,255.0,0.0,0.0
1470,133.46133,108.72,255.0,0.0,0.0
1505,136.192,106.672,255.0,0.0,0.0
1540,138.92267,104.624,255.0,0.0,0.0
1575,141.65334,102.576,255.0,0.0,0.0
1610,144.384,100.528,255.0,0.0,0.0
1645,147.11467,98.48,255.0,0.0,0.0
1680,149.84534,96.432,255.0,0.0,0.0
1715,152.576,94.384,255.0,0.0,0.0
1750,155.30667,92.336,255.0,0.0,0.0
1785,158.03734,90.288,255.0,0.0,0.0
1820,160.768,88.24,255.0,0.0,0.0
1855,163.49867,86.192,255.0,0.0,0.0
1890,166.22934,84.144,255.0,0.0,0.0
1925,168.96,82.096,255.0,0.0,0.0
1960,171.69067,80.048,255.0,0.0,0.0
1995,174.42134,78.0,255.0,0.0,0.0
