Timestamp,x,y,r,g,b
0,70.73333,182.94667,0.0,255.0,0.0
30,73.464,179.53334,0.0,255.0,0.0
60,76.194664,176.12,0.0,255.0,0.0
90,78.92533,172.70667,0.0,255.0,0.0
120,81.656,169.29333,0.0,255.0,0.0
150,84.386665,165.88,0.0,255.0,0.0
180,87.11733,162.46666,0.0,255.0,0.0
210,89.848,159.05333,0.0,255.0,0.0
240,92.57867,155.64,0.0,255.0,0.0
270,95.30933,152.22667,0.0,255.0,0.0
300,98.04,148.81334,127.0,127.0,127.0
330,100.77067,145.4,127.0,127.0,127.0
360,103.501335,141.98666,127.0,127.0,127.0
390,106.232,138.57333,127.0,127.0,127.0
420,108.96267,135.16,127.0,127.0,127.0
450,111.69334,131.74667,127.0,127.0,127.0
480,114.424,128.33333,127.0,127.0,127.0
510,117.15466,124.92,127.0,127.0,127.0
540,119.88533,121.50667,127.0,127.0,127.0
570,122.616,118.09333,127.0,127.0,127.0
600,125.346664,114.68,127.0,127.0,127.0
630,128.07733,111.26667,127.0,127.0,127.0
660,130.808,107.85333,127.0,127.0,127.0
690,133.53867,104.44,127.0,127.0,127.0
720,136.26933,101.026665,127.0,127.0,127.0
750,139.0,97.613335,127.0,127.0,127.0
780,141.73067,94.2,127.0,127.0,127.0
810,144.46133,90.78667,127.0,127.0,127.0
840,147.192,87.37334,127.0,127.0,127.0
870,149.92267,83.96,127.0,127.0,127.0
900,152.65334,80.54667,127.0,127.0,127.0
930,155.384,77.13333,127.0,127.0,127.0
960,158.11467,73.72,127.0,127.0,127.0
990,160.84534,70.30666,0.0,255.0,0.0
1020,163.576,66.89333,0.0,255.0,0.0
1050,166.30667,63.48,0.0,255.0,0.0
1080,169.03734,60.066666,0.0,255.0,0.0
1110,171.768,56.65333,0.0,255.0,0.0
1140,174.49867,53.24,0.0,255.0,0.0
1170,177.22934,49.826668,0.0,255.0,0.0
1200,179.96,46.413334,0.0,255.0,0.0
1230,182.69067,43.0,0.0,255.0,0.0
1260,185.42134,39.586666,0.0,255.0,0.0
1290,188.152,36.173332,0.0,255.0,0.0
1320,190.88266,32.76,0.0,255.0,0.0
1350,193.61333,29.346666,0.0,255.0,0.0
1380,196.344,25.933332,0.0,255.0,0.0
1410,199.07466,22.52,0.0,255.0,0.0
1440,201.80533,19.106667,0.0,255.0,0.0
1470,204.536,15.693334,0.0,255.0,0.0
1500,207.26666,12.28,0.0,255.0,0.0
1530,209.99733,8.866667,0.0,0.0,255.0
