Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,239.95734,78.34778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
30,237.22667,81.76111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
60,234.496,85.174446,0.0,0.0,255.0,0.0,0.0,0.0,0.0
90,231.76534,88.587776,0.0,0.0,255.0,0.0,0.0,0.0,0.0
120,229.03467,92.001114,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,226.304,95.414444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
180,223.57333,98.827774,0.0,0.0,255.0,0.0,0.0,0.0,0.0
210,220.84267,102.24111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
240,218.112,105.65444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
270,215.38133,109.06778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,212.65067,112.48111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
330,209.92,115.89445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
360,207.18933,119.30778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
390,204.45866,122.72111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
420,201.728,126.134445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,198.99733,129.54778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
480,196.26666,132.9611,0.0,0.0,255.0,0.0,0.0,0.0,0.0
510,193.536,136.37445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
540,190.80533,139.78778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
570,188.07466,143.20111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
600,185.344,146.61444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
630,182.61333,150.02777,0.0,0.0,255.0,0.0,0.0,0.0,0.0
660,179.88266,153.44112,0.0,0.0,255.0,0.0,0.0,0.0,0.0
690,177.152,156.85445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
720,174.42134,160.26778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
750,171.69067,163.6811,0.0,0.0,255.0,0.0,0.0,0.0,0.0
780,168.96,167.09445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
810,166.22934,170.50778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
840,163.49867,173.92111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
870,160.768,177.33444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
900,158.03734,180.74777,0.0,0.0,255.0,0.0,0.0,0.0,0.0
930,155.30667,184.16112,0.0,0.0,255.0,0.0,0.0,0.0,0.0
960,152.576,187.57445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
990,149.84534,190.98778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1020,147.11467,194.40111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1050,144.384,197.81444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1080,141.65334,201.22778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1110,138.92267,204.64111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1140,136.192,208.05444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1170,133.46133,211.46777,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1200,130.73067,214.8811,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1230,128.0,218.29445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1260,125.26933,221.70778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1290,122.538666,225.12111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1320,119.808,228.53444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1350,117.07733,231.94778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1380,114.346664,235.36111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1410,111.616,238.77444,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1440,108.88533,242.18777,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1470,106.15466,245.6011,0.0,0.0,255.0,1.0,0.0,1.0,0.0
1500,103.424,249.01445,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,100.69334,245.6011,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,97.96267,242.18777,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,95.232,238.77444,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,92.501335,235.36111,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,89.77067,231.94778,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,87.04,228.53444,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,84.30933,225.12111,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,81.57867,221.70778,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,78.848,218.29445,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,76.11733,214.8811,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,73.386665,211.46777,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,70.656,208.05444,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,67.92533,204.64111,255.0,0.0,0.0,0.0,0.0,0.0,1.0
1920,65.194664,201.22778,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1950,62.464,197.81444,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1980,59.733334,194.40111,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2010,57.002666,190.98778,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2040,54.272,187.57445,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2070,51.541332,184.16112,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2100,48.810665,180.74777,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2130,46.08,177.33444,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2160,43.349335,173.92111,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2190,40.618668,170.50778,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2220,37.888,167.09445,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2250,35.157333,163.6811,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2280,32.426666,160.26778,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2310,29.696,156.85445,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2340,26.965334,153.44112,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2370,24.234667,150.02777,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2400,21.504,146.61444,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2430,18.773333,143.20111,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2460,16.042667,139.78778,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2490,13.312,136.37445,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2520,10.581333,132.9611,0.0,255.0,0.0,1.0,0.0,0.0,0.0
2550,7.8506665,129.54778,0.0,255.0,0.0,0.0,0.0,0.0,1.0
2580,10.581333,126.134445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2610,13.312,122.72111,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2640,16.042667,119.30778,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2670,18.773333,115.89445,0.0,0.0,255.0,0.0,0.0,0.0,0.0
