Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,75.672,121.82,0.0,0.0,255.0,0.0,0.0,0.0,0.0
50,72.984,118.94,0.0,0.0,255.0,0.0,0.0,0.0,0.0
100,70.296,116.06,0.0,0.0,255.0,0.0,0.0,0.0,0.0
150,67.608,113.18,0.0,0.0,255.0,0.0,0.0,0.0,0.0
200,64.92,110.3,0.0,0.0,255.0,0.0,0.0,0.0,0.0
250,62.232,107.42,0.0,0.0,255.0,0.0,0.0,0.0,0.0
300,59.544,104.54,0.0,0.0,255.0,0.0,0.0,0.0,0.0
350,56.856,101.66,0.0,0.0,255.0,0.0,0.0,0.0,0.0
400,54.168,98.78,0.0,0.0,255.0,0.0,0.0,0.0,0.0
450,56.856,95.9,255.0,0.0,0.0,0.0,1.0,1.0,0.0
500,59.544,93.02,255.0,0.0,0.0,0.0,0.0,0.0,0.0
550,62.232,90.14,255.0,0.0,0.0,0.0,0.0,0.0,0.0
600,64.92,87.26,255.0,0.0,0.0,0.0,0.0,0.0,0.0
650,67.608,84.38,255.0,0.0,0.0,0.0,0.0,0.0,0.0
700,70.296,81.5,255.0,0.0,0.0,0.0,0.0,0.0,0.0
750,72.984,78.62,255.0,0.0,0.0,0.0,0.0,0.0,0.0
800,75.672,75.74,255.0,0.0,0.0,0.0,0.0,0.0,0.0
850,78.36,72.86,255.0,0.0,0.0,0.0,0.0,0.0,0.0
900,81.048,69.98,255.0,0.0,0.0,0.0,0.0,0.0,0.0
950,83.736,67.1,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,86.424,64.22,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,89.112,61.34,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,91.8,58.46,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,94.488,55.58,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,97.176,52.7,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,99.864,49.82,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,102.552,46.94,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,105.24,44.06,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,107.928,41.18,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,110.616,38.3,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,113.304,35.42,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,115.992,32.54,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,118.68,29.66,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,121.368,26.78,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,124.056,23.9,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,126.744,21.02,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,129.432,18.14,255.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,132.12,15.26,0.0,255.0,0.0,0.0,0.0,0.0,1.0
1900,134.808,12.38,0.0,255.0,0.0,0.0,0.0,0.0,0.0
1950,137.496,9.5,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2000,140.184,12.38,0.0,255.0,0.0,1.0,0.0,0.0,0.0
2050,142.872,15.26,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2100,145.56,18.14,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2150,148.248,21.02,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2200,150.936,23.9,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2250,153.624,26.78,0.0,255.0,0.0,0.0,0.0,0.0,0.0
2300,156.312,29.66,0.0,255.0,0.0,0.0,0.0,0.0,0.0
