Timestamp,x,y,r,g,b
0,175.848,142.88,255.0,0.0,0.0
50,173.032,139.808,255.0,0.0,0.0
100,170.216,136.736,255.0,0.0,0.0
150,167.4,133.664,255.0,0.0,0.0
200,164.584,130.592,255.0,0.0,0.0
250,161.768,127.52,255.0,0.0,0.0
300,158.952,124.448,127.0,127.0,127.0
350,156.136,121.376,127.0,127.0,127.0
400,153.32,118.304,127.0,127.0,127.0
450,150.504,115.232,127.0,127.0,127.0
500,147.688,112.16,127.0,127.0,127.0
550,144.872,109.088,127.0,127.0,127.0
600,142.056,106.016,127.0,127.0,127.0
650,139.24,102.944,127.0,127.0,127.0
700,136.424,99.872,127.0,127.0,127.0
750,133.608,96.8,127.0,127.0,127.0
800,130.792,93.728,127.0,127.0,127.0
850,127.976,90.656,127.0,127.0,127.0
900,125.16,87.584,127.0,127.0,127.0
950,122.344,84.512,127.0,127.0,127.0
1000,119.528,81.44,127.0,127.0,127.0
1050,116.712,78.368,127.0,127.0,127.0
1100,113.896,75.296,127.0,127.0,127.0
1150,111.08,72.224,127.0,127.0,127.0
1200,108.264,69.152,127.0,127.0,127.0
1250,105.448,66.08,127.0,127.0,127.0
1300,102.632,63.008,127.0,127.0,127.0
1350,99.816,59.936,127.0,127.0,127.0
1400,97.0,56.864,127.0,127.0,127.0
1450,94.184,53.792,0.0,255.0,0.0
1500,91.368,50.72,0.0,255.0,0.0
1550,88.552,47.648,0.0,255.0,0.0
1600,85.736,44.576,0.0,255.0,0.0
1650,82.92,41.504,0.0,255.0,0.0
1700,80.104,38.432,0.0,255.0,0.0
1750,77.288,35.36,0.0,255.0,0.0
1800,74.472,32.288,0.0,255.0,0.0
1850,71.656,29.216,0.0,255.0,0.0
1900,68.84,26.144,0.0,255.0,0.0
1950,66.024,23.072,0.0,255.0,0.0
2000,63.208,20.0,0.0,255.0,0.0
2050,60.392,16.928,0.0,255.0,0.0
2100,57.576,13.856,0.0,255.0,0.0
2150,54.76,10.784,0.0,255.0,0.0
2200,51.944,7.712,0.0,255.0,0.0
2250,49.128,10.784,0.0,255.0,0.0
2300,46.312,13.856,0.0,255.0,0.0
2350,43.496,16.928,0.0,255.0,0.0
2400,40.68,20.0,0.0,255.0,0.0
2450,37.864,23.072,0.0,255.0,0.0
2500,35.048,26.144,0.0,255.0,0.0
2550,32.232,29.216,0.0,255.0,0.0
2600,29.416,32.288,0.0,255.0,0.0
2650,26.6,35.36,0.0,255.0,0.0
2700,23.784,38.432,0.0,255.0,0.0
2750,20.968,41.504,0.0,255.0,0.0
2800,18.152,44.576,0.0,255.0,0.0
