,idx,trial,idx_position,side_left_right,side_top_bottom,idx_velocity_y,length,Block,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,Dir Base,Dir Block,Dir Video,Path Video,Path Color Changes,Path Parameters,idx_time
0,8,bounce,8.0,0.0,1.0,0.0,233,1,green,138.66667,231.6,27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_1/video_1_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_1/video_1_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_1/video_1_parameters.csv,
1,27,bounce,13.0,1.0,0.0,0.0,231,1,red,106.666664,40.4,-27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_2/video_2_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_2/video_2_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_2/video_2_parameters.csv,
2,37,straight,,0.0,0.0,0.0,222,1,green,128.0,53.436443,27.306666666666665,-20.48,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_3/video_3_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_3/video_3_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_3/video_3_parameters.csv,2.0
3,110,bounce,12.0,0.0,1.0,1.0,209,1,blue,149.33333,195.33333,27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_4/video_4_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_4/video_4_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_4/video_4_parameters.csv,
4,29,straight,,1.0,1.0,0.0,195,1,blue,106.666664,152.95407,-27.306666666666665,20.48,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_5,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_5/video_5_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_5/video_5_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_5/video_5_parameters.csv,4.0
5,109,bounce,11.0,1.0,1.0,1.0,193,1,green,106.666664,208.66667,-27.306666666666665,-34.13333333333333,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_6,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_6/video_6_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_6/video_6_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_6/video_6_parameters.csv,
6,75,straight,,0.0,0.0,1.0,261,1,blue,106.666664,20.0,27.306666666666665,-34.13333333333333,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_7,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_7/video_7_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_7/video_7_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_7/video_7_parameters.csv,0.0
7,10,catch,,,,,188,1,red,86.0,236.0,-27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_8,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_8/video_8_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_8/video_8_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_8/video_8_parameters.csv,
8,24,bounce,10.0,0.0,0.0,1.0,195,1,blue,149.33333,47.333332,27.306666666666665,34.13333333333333,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_9,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_9/video_9_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_9/video_9_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_9/video_9_parameters.csv,
9,81,straight,,0.0,1.0,1.0,238,1,red,117.333336,156.45432,27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_10,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_10/video_10_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_10/video_10_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_10/video_10_parameters.csv,1.0
10,60,straight,,0.0,1.0,0.0,190,1,green,106.666664,84.990814,27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_11,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_11/video_11_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_11/video_11_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_11/video_11_parameters.csv,0.0
11,13,bounce,13.0,1.0,1.0,1.0,208,1,blue,106.666664,195.33333,-27.306666666666665,-34.13333333333333,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_12,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_12/video_12_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_12/video_12_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_1/video_12/video_12_parameters.csv,
12,36,straight,,0.0,1.0,0.0,203,2,red,117.333336,121.12711,27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_1/video_1_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_1/video_1_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_1/video_1_parameters.csv,1.0
13,58,bounce,1.0,0.0,1.0,0.0,193,2,blue,117.333336,239.6,27.306666666666665,-20.48,0.01,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_2/video_2_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_2/video_2_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_2/video_2_parameters.csv,
14,84,bounce,14.0,1.0,1.0,1.0,194,2,green,106.666664,182.0,-27.306666666666665,-34.13333333333333,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_3/video_3_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_3/video_3_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_3/video_3_parameters.csv,
15,20,bounce,6.0,1.0,0.0,1.0,197,2,blue,117.333336,34.0,-27.306666666666665,34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_4/video_4_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_4/video_4_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_4/video_4_parameters.csv,
16,5,straight,,0.0,1.0,1.0,223,2,green,106.666664,216.04543,27.306666666666665,34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_5,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_5/video_5_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_5/video_5_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_5/video_5_parameters.csv,0.0
17,114,straight,,1.0,1.0,0.0,192,2,green,106.666664,164.81778,-27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_6,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_6/video_6_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_6/video_6_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_6/video_6_parameters.csv,4.0
18,42,straight,,0.0,1.0,1.0,197,2,green,128.0,164.81778,27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_7,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_7/video_7_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_7/video_7_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_7/video_7_parameters.csv,2.0
19,63,straight,,0.0,0.0,1.0,239,2,red,138.66667,59.09136,27.306666666666665,-34.13333333333333,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_8,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_8/video_8_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_8/video_8_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_8/video_8_parameters.csv,3.0
20,10,bounce,10.0,0.0,0.0,0.0,188,2,green,149.33333,32.4,27.306666666666665,20.48,0.01,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_9,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_9/video_9_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_9/video_9_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_9/video_9_parameters.csv,
21,29,bounce,0.0,1.0,1.0,1.0,191,2,blue,149.33333,235.33333,-27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_10,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_10/video_10_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_10/video_10_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_10/video_10_parameters.csv,
22,50,bounce,8.0,1.0,0.0,0.0,238,2,red,117.333336,24.4,-27.306666666666665,20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_11,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_11/video_11_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_11/video_11_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_11/video_11_parameters.csv,
23,43,straight,,0.0,0.0,0.0,229,2,blue,138.66667,62.87289,27.306666666666665,-20.48,0.01,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_12,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_12/video_12_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_12/video_12_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_2/video_12/video_12_parameters.csv,3.0
24,43,bounce,0.0,1.0,1.0,1.0,213,3,red,149.33333,235.33333,-27.306666666666665,-34.13333333333333,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_1/video_1_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_1/video_1_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_1/video_1_parameters.csv,
25,11,straight,,0.0,0.0,1.0,246,3,blue,117.333336,163.18222,27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_2/video_2_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_2/video_2_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_2/video_2_parameters.csv,1.0
26,62,straight,,0.0,1.0,0.0,238,3,red,128.0,118.97244,27.306666666666665,20.48,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_3/video_3_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_3/video_3_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_3/video_3_parameters.csv,2.0
27,6,catch,,,,,188,3,green,53.0,20.0,-27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_4/video_4_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_4/video_4_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_4/video_4_parameters.csv,
28,111,bounce,13.0,1.0,0.0,0.0,193,3,green,106.666664,40.4,-27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_5,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_5/video_5_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_5/video_5_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_5/video_5_parameters.csv,
29,26,bounce,12.0,1.0,0.0,1.0,197,3,green,106.666664,60.666668,-27.306666666666665,34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_6,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_6/video_6_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_6/video_6_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_6/video_6_parameters.csv,
30,104,straight,,1.0,0.0,1.0,224,3,green,106.666664,53.955555,-27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_7,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_7/video_7_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_7/video_7_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_7/video_7_parameters.csv,4.0
31,57,bounce,0.0,1.0,1.0,0.0,190,3,green,149.33333,239.6,-27.306666666666665,-20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_8,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_8/video_8_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_8/video_8_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_8/video_8_parameters.csv,
32,81,bounce,11.0,1.0,0.0,1.0,229,3,red,106.666664,47.333332,-27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_9,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_9/video_9_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_9/video_9_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_9/video_9_parameters.csv,
33,14,bounce,14.0,1.0,1.0,0.0,192,3,red,106.666664,207.6,-27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_10,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_10/video_10_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_10/video_10_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_113427/block_3/video_10/video_10_parameters.csv,
