,idx,trial,idx_time,side_left_right,side_top_bottom,idx_velocity_y,length,Block,Final Color,Final X Position,Final Y Position,Final X Velocity,Final Y Velocity,PCCNVC,PCCOVC,PVC,Dir Base,Dir Block,Dir Video,Path Video,Path Color Changes,Path Parameters,idx_position
0,83,straight,3.0,0.0,1.0,1.0,246,1,blue,138.66667,173.45383,27.306666666666665,34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_1/video_1_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_1/video_1_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_1/video_1_parameters.csv,
1,8,catch,,,,,217,1,red,53.0,116.0,-27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_2/video_2_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_2/video_2_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_2/video_2_parameters.csv,
2,52,bounce,,0.0,0.0,0.0,223,1,red,149.33333,32.4,27.306666666666665,20.48,0.01,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_3/video_3_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_3/video_3_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_3/video_3_parameters.csv,10.0
3,32,bounce,,1.0,0.0,0.0,248,1,red,128.0,16.4,-27.306666666666665,20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_4/video_4_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_4/video_4_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_4/video_4_parameters.csv,4.0
4,69,straight,4.0,0.0,1.0,0.0,281,1,green,149.33333,129.22667,27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_5,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_5/video_5_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_5/video_5_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_5/video_5_parameters.csv,
5,113,straight,3.0,0.0,0.0,1.0,229,1,green,138.66667,51.273087,27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_6,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_6/video_6_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_6/video_6_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_6/video_6_parameters.csv,
6,79,bounce,,0.0,1.0,0.0,261,1,red,138.66667,223.6,27.306666666666665,-20.48,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_7,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_7/video_7_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_7/video_7_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_7/video_7_parameters.csv,9.0
7,93,straight,3.0,0.0,1.0,0.0,309,1,blue,138.66667,164.54518,27.306666666666665,20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_8,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_8/video_8_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_8/video_8_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_8/video_8_parameters.csv,
8,89,bounce,,0.0,1.0,1.0,243,1,green,128.0,235.33333,27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_9,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_9/video_9_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_9/video_9_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_9/video_9_parameters.csv,4.0
9,52,straight,2.0,1.0,0.0,0.0,218,1,blue,128.0,153.74577,-27.306666666666665,-20.48,0.01,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_10,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_10/video_10_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_10/video_10_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_10/video_10_parameters.csv,
10,53,bounce,,0.0,1.0,1.0,234,1,green,149.33333,208.66667,27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_11,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_11/video_11_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_11/video_11_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_11/video_11_parameters.csv,11.0
11,82,straight,2.0,0.0,1.0,1.0,284,1,green,128.0,164.81778,27.306666666666665,34.13333333333333,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_12,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_12/video_12_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_12/video_12_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_12/video_12_parameters.csv,
12,90,bounce,,1.0,1.0,0.0,259,1,red,117.333336,231.6,-27.306666666666665,-20.48,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_13,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_13/video_13_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_13/video_13_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_13/video_13_parameters.csv,6.0
13,8,straight,3.0,0.0,0.0,0.0,250,1,red,138.66667,148.61867,27.306666666666665,-20.48,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_14,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_14/video_14_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_14/video_14_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_1/video_14/video_14_parameters.csv,
14,66,straight,1.0,0.0,1.0,1.0,312,2,blue,117.333336,204.18173,27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_1/video_1_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_1/video_1_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_1/video_1_parameters.csv,
15,35,bounce,,1.0,0.0,1.0,241,2,green,117.333336,34.0,-27.306666666666665,34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_2/video_2_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_2/video_2_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_2/video_2_parameters.csv,7.0
16,85,straight,0.0,0.0,0.0,0.0,282,2,red,106.666664,20.0,27.306666666666665,-20.48,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_3/video_3_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_3/video_3_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_3/video_3_parameters.csv,
17,5,straight,0.0,1.0,0.0,1.0,227,2,green,149.33333,139.7274,-27.306666666666665,-34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_4/video_4_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_4/video_4_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_4/video_4_parameters.csv,
18,61,bounce,,0.0,1.0,1.0,225,2,red,128.0,222.0,27.306666666666665,-34.13333333333333,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_5,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_5/video_5_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_5/video_5_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_5/video_5_parameters.csv,5.0
19,13,catch,,,,,217,2,blue,236.0,68.0,-27.306666666666665,-20.48,0.01,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_6,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_6/video_6_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_6/video_6_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_6/video_6_parameters.csv,
20,6,straight,1.0,1.0,1.0,1.0,220,2,green,138.66667,172.36346,-27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_7,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_7/video_7_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_7/video_7_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_7/video_7_parameters.csv,
21,2,bounce,,1.0,1.0,1.0,276,2,blue,138.66667,235.33333,-27.306666666666665,-34.13333333333333,0.01,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_8,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_8/video_8_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_8/video_8_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_8/video_8_parameters.csv,2.0
22,70,straight,0.0,1.0,0.0,0.0,230,2,blue,149.33333,171.00919,-27.306666666666665,-20.48,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_9,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_9/video_9_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_9/video_9_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_9/video_9_parameters.csv,
23,97,bounce,,0.0,0.0,1.0,270,2,red,149.33333,60.666668,27.306666666666665,34.13333333333333,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_10,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_10/video_10_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_10/video_10_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_10/video_10_parameters.csv,13.0
24,5,bounce,,0.0,1.0,0.0,241,2,red,128.0,231.6,27.306666666666665,-20.48,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_11,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_11/video_11_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_11/video_11_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_11/video_11_parameters.csv,5.0
25,36,bounce,,0.0,1.0,0.0,305,2,red,138.66667,231.6,27.306666666666665,-20.48,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_12,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_12/video_12_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_12/video_12_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_12/video_12_parameters.csv,8.0
26,77,bounce,,1.0,0.0,1.0,225,2,red,117.333336,34.0,-27.306666666666665,34.13333333333333,0.045,0.9,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_13,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_13/video_13_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_13/video_13_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_13/video_13_parameters.csv,7.0
27,61,straight,1.0,1.0,1.0,0.0,251,2,blue,138.66667,63.690666,-27.306666666666665,20.48,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_14,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_14/video_14_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_14/video_14_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_2/video_14/video_14_parameters.csv,
28,72,straight,2.0,1.0,1.0,0.0,239,3,red,128.0,169.1271,-27.306666666666665,20.48,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_1,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_1/video_1_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_1/video_1_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_1/video_1_parameters.csv,
29,15,bounce,,0.0,0.0,1.0,269,3,blue,117.333336,20.666666,27.306666666666665,34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_2,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_2/video_2_blue.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_2/video_2_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_2/video_2_parameters.csv,1.0
30,37,straight,2.0,1.0,1.0,0.0,248,3,green,128.0,102.25422,-27.306666666666665,20.48,0.045,0.5,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_3/video_3_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_3/video_3_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_3/video_3_parameters.csv,
31,24,straight,4.0,0.0,0.0,1.0,274,3,green,149.33333,23.772839,27.306666666666665,-34.13333333333333,0.01,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_4/video_4_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_4/video_4_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_4/video_4_parameters.csv,
32,129,bounce,,1.0,1.0,1.0,262,3,green,138.66667,235.33333,-27.306666666666665,-34.13333333333333,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_5,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_5/video_5_green.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_5/video_5_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_5/video_5_parameters.csv,2.0
33,9,bounce,,0.0,1.0,0.0,233,3,red,138.66667,223.6,27.306666666666665,-20.48,0.045,0.1,0.0,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_6,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_6/video_6_red.mp4,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_6/video_6_color_change.csv,/home/apra/work/human-mdcpd-honeycomb/public/assets/videos/hbb_dataset_240409_121323/block_3/video_6/video_6_parameters.csv,9.0
