Timestamp,x,y,r,g,b
0,141.65334,208.85925,0.0,255.0,0.0
30,144.384,205.44592,0.0,255.0,0.0
60,147.11467,202.0326,0.0,255.0,0.0
90,149.84534,198.61926,0.0,255.0,0.0
120,152.576,195.20593,0.0,255.0,0.0
150,155.30667,191.79259,0.0,255.0,0.0
180,158.03734,188.37926,0.0,255.0,0.0
210,160.768,184.96593,0.0,255.0,0.0
240,163.49867,181.5526,0.0,255.0,0.0
270,166.22934,178.13925,0.0,255.0,0.0
300,168.96,174.72592,0.0,255.0,0.0
330,171.69067,171.31259,0.0,255.0,0.0
360,174.42134,167.89926,0.0,255.0,0.0
390,177.152,164.48593,0.0,255.0,0.0
420,179.88266,161.07259,0.0,255.0,0.0
450,182.61333,157.65926,0.0,255.0,0.0
480,185.344,154.24593,0.0,255.0,0.0
510,188.07466,150.8326,0.0,255.0,0.0
540,190.80533,147.41927,0.0,255.0,0.0
570,193.536,144.00592,0.0,255.0,0.0
600,196.26666,140.59259,0.0,255.0,0.0
630,198.99733,137.17926,0.0,255.0,0.0
660,201.728,133.76593,0.0,255.0,0.0
690,204.45866,130.3526,0.0,0.0,255.0
720,207.18933,126.93926,0.0,0.0,255.0
750,209.92,123.525925,0.0,0.0,255.0
780,212.65067,120.112595,0.0,0.0,255.0
810,215.38133,116.69926,0.0,0.0,255.0
840,218.112,113.28593,0.0,0.0,255.0
870,220.84267,109.87259,0.0,0.0,255.0
900,223.57333,106.45926,0.0,0.0,255.0
930,226.304,103.04593,0.0,0.0,255.0
960,229.03467,99.63259,0.0,0.0,255.0
990,231.76534,96.21926,0.0,0.0,255.0
1020,234.496,92.80592,0.0,0.0,255.0
1050,237.22667,89.39259,0.0,0.0,255.0
1080,239.95734,85.979256,0.0,0.0,255.0
1110,242.688,82.565926,0.0,0.0,255.0
1140,245.41867,79.152596,0.0,0.0,255.0
1170,248.14934,75.73926,0.0,0.0,255.0
1200,245.41867,72.32593,0.0,0.0,255.0
1230,242.688,68.91259,0.0,0.0,255.0
1260,239.95734,65.49926,0.0,0.0,255.0
1290,237.22667,62.085926,0.0,0.0,255.0
1320,234.496,58.672592,0.0,0.0,255.0
1350,231.76534,55.25926,0.0,0.0,255.0
1380,229.03467,51.845924,0.0,0.0,255.0
1410,226.304,48.432594,0.0,0.0,255.0
1440,223.57333,45.01926,0.0,0.0,255.0
1470,220.84267,41.605927,0.0,0.0,255.0
1500,218.112,38.192593,0.0,0.0,255.0
1530,215.38133,34.77926,0.0,0.0,255.0
1560,212.65067,31.365927,0.0,0.0,255.0
1590,209.92,27.952593,0.0,0.0,255.0
1620,207.18933,24.539259,0.0,0.0,255.0
1650,204.45866,21.125925,0.0,0.0,255.0
1680,201.728,17.712593,0.0,0.0,255.0
1710,198.99733,14.299259,0.0,0.0,255.0
1740,196.26666,10.885926,0.0,0.0,255.0
1770,193.536,7.472593,255.0,0.0,0.0
1800,190.80533,10.885926,255.0,0.0,0.0
1830,188.07466,14.299259,255.0,0.0,0.0
1860,185.344,17.712593,255.0,0.0,0.0
1890,182.61333,21.125925,255.0,0.0,0.0
1920,179.88266,24.539259,255.0,0.0,0.0
1950,177.152,27.952593,255.0,0.0,0.0
