Timestamp,x,y,r,g,b
0,146.816,208.5329,127.0,127.0,127.0
50,149.504,206.0369,127.0,127.0,127.0
100,152.192,203.5409,127.0,127.0,127.0
150,154.88,201.04489,127.0,127.0,127.0
200,157.568,198.5489,127.0,127.0,127.0
250,160.256,196.0529,127.0,127.0,127.0
300,162.944,193.5569,127.0,127.0,127.0
350,165.632,191.0609,127.0,127.0,127.0
400,168.32,188.5649,127.0,127.0,127.0
450,171.008,186.0689,127.0,127.0,127.0
500,173.696,183.57289,127.0,127.0,127.0
550,176.384,181.0769,127.0,127.0,127.0
600,179.072,178.5809,127.0,127.0,127.0
650,181.76,176.0849,255.0,0.0,0.0
700,184.448,173.5889,255.0,0.0,0.0
750,187.136,171.0929,255.0,0.0,0.0
800,189.824,168.5969,255.0,0.0,0.0
850,192.512,166.10089,255.0,0.0,0.0
900,195.2,163.6049,255.0,0.0,0.0
950,197.888,161.1089,255.0,0.0,0.0
1000,200.576,158.6129,255.0,0.0,0.0
1050,203.264,156.1169,255.0,0.0,0.0
1100,200.576,153.6209,0.0,255.0,0.0
1150,197.888,151.1249,0.0,255.0,0.0
1200,195.2,148.62889,0.0,255.0,0.0
1250,192.512,146.1329,0.0,255.0,0.0
1300,189.824,143.6369,0.0,255.0,0.0
1350,187.136,141.1409,0.0,255.0,0.0
1400,184.448,138.6449,0.0,255.0,0.0
1450,181.76,136.1489,0.0,255.0,0.0
1500,179.072,133.6529,127.0,127.0,127.0
1550,176.384,131.15689,127.0,127.0,127.0
1600,173.696,128.6609,127.0,127.0,127.0
1650,171.008,126.1649,127.0,127.0,127.0
1700,168.32,123.6689,127.0,127.0,127.0
1750,165.632,121.1729,127.0,127.0,127.0
1800,162.944,118.676895,127.0,127.0,127.0
1850,160.256,116.1809,127.0,127.0,127.0
1900,157.568,113.6849,127.0,127.0,127.0
1950,154.88,111.188896,127.0,127.0,127.0
2000,152.192,108.6929,127.0,127.0,127.0
2050,149.504,106.1969,127.0,127.0,127.0
2100,146.816,103.7009,127.0,127.0,127.0
2150,144.128,101.204895,127.0,127.0,127.0
2200,141.44,103.7009,127.0,127.0,127.0
2250,138.752,106.1969,127.0,127.0,127.0
2300,136.064,108.6929,127.0,127.0,127.0
2350,133.376,111.188896,127.0,127.0,127.0
2400,130.688,113.6849,127.0,127.0,127.0
2450,128.0,116.1809,127.0,127.0,127.0
2500,125.312,118.676895,127.0,127.0,127.0
2550,122.624,121.1729,127.0,127.0,127.0
2600,119.936,123.6689,127.0,127.0,127.0
2650,117.248,126.1649,127.0,127.0,127.0
2700,114.56,128.6609,127.0,127.0,127.0
2750,111.872,131.15689,127.0,127.0,127.0
2800,109.184,133.6529,127.0,127.0,127.0
2850,106.496,136.1489,127.0,127.0,127.0
2900,103.808,138.6449,127.0,127.0,127.0
2950,101.12,141.1409,127.0,127.0,127.0
3000,98.432,143.6369,127.0,127.0,127.0
3050,95.744,146.1329,127.0,127.0,127.0
3100,98.432,148.62889,127.0,127.0,127.0
3150,101.12,151.1249,127.0,127.0,127.0
3200,103.808,153.6209,127.0,127.0,127.0
3250,106.496,156.1169,127.0,127.0,127.0
3300,109.184,158.6129,127.0,127.0,127.0
3350,111.872,161.1089,127.0,127.0,127.0
3400,114.56,163.6049,127.0,127.0,127.0
3450,117.248,166.10089,127.0,127.0,127.0
3500,119.936,168.5969,127.0,127.0,127.0
3550,122.624,171.0929,127.0,127.0,127.0
3600,125.312,173.5889,127.0,127.0,127.0
3650,128.0,176.0849,127.0,127.0,127.0
3700,130.688,178.5809,127.0,127.0,127.0
3750,133.376,181.0769,127.0,127.0,127.0
3800,136.064,183.57289,127.0,127.0,127.0
3850,138.752,186.0689,127.0,127.0,127.0
3900,141.44,188.5649,127.0,127.0,127.0
3950,144.128,191.0609,127.0,127.0,127.0
4000,146.816,193.5569,127.0,127.0,127.0
4050,149.504,196.0529,127.0,127.0,127.0
4100,152.192,198.5489,127.0,127.0,127.0
4150,154.88,201.04489,127.0,127.0,127.0
4200,157.568,203.5409,127.0,127.0,127.0
4250,160.256,206.0369,127.0,127.0,127.0
4300,162.944,208.5329,127.0,127.0,127.0
4350,165.632,211.0289,127.0,127.0,127.0
