Timestamp,x,y,r,g,b
0,100.43733,113.09333,255.0,0.0,0.0
35,103.168,116.50667,255.0,0.0,0.0
70,105.89867,119.92,255.0,0.0,0.0
105,108.62933,123.333336,255.0,0.0,0.0
140,111.36,126.746666,255.0,0.0,0.0
175,114.09067,130.16,255.0,0.0,0.0
210,116.821335,133.57333,255.0,0.0,0.0
245,119.552,136.98666,255.0,0.0,0.0
280,122.28267,140.4,255.0,0.0,0.0
315,125.013336,143.81334,255.0,0.0,0.0
350,127.744,147.22667,255.0,0.0,0.0
385,130.47467,150.64,255.0,0.0,0.0
420,133.20534,154.05333,255.0,0.0,0.0
455,135.936,157.46666,0.0,255.0,0.0
490,138.66667,160.88,0.0,255.0,0.0
525,141.39734,164.29333,0.0,255.0,0.0
560,144.128,167.70667,0.0,255.0,0.0
595,146.85867,171.12,0.0,255.0,0.0
630,149.58934,174.53334,0.0,255.0,0.0
665,152.32,177.94667,0.0,255.0,0.0
700,155.05066,181.36,0.0,255.0,0.0
735,157.78133,184.77333,0.0,255.0,0.0
770,160.512,188.18666,0.0,255.0,0.0
805,163.24266,191.6,0.0,255.0,0.0
840,165.97333,195.01334,0.0,255.0,0.0
875,168.704,198.42667,0.0,255.0,0.0
910,171.43466,201.84,0.0,255.0,0.0
945,174.16533,205.25333,0.0,255.0,0.0
980,176.896,208.66667,0.0,255.0,0.0
1015,179.62666,212.08,0.0,255.0,0.0
1050,182.35733,215.49333,0.0,255.0,0.0
1085,185.088,218.90666,0.0,255.0,0.0
1120,187.81866,222.32,0.0,255.0,0.0
1155,190.54933,225.73334,0.0,255.0,0.0
1190,193.28,229.14667,0.0,255.0,0.0
1225,196.01067,232.56,0.0,255.0,0.0
1260,198.74133,235.97333,0.0,255.0,0.0
1295,201.472,239.38667,0.0,255.0,0.0
1330,204.20267,242.8,0.0,255.0,0.0
1365,206.93333,246.21333,0.0,0.0,255.0
1400,209.664,242.8,0.0,0.0,255.0
1435,212.39467,239.38667,0.0,0.0,255.0
1470,215.12534,235.97333,0.0,0.0,255.0
1505,217.856,232.56,0.0,0.0,255.0
1540,220.58667,229.14667,0.0,0.0,255.0
1575,223.31734,225.73334,0.0,0.0,255.0
1610,226.048,222.32,0.0,0.0,255.0
1645,228.77867,218.90666,0.0,0.0,255.0
1680,231.50934,215.49333,0.0,0.0,255.0
1715,234.24,212.08,0.0,0.0,255.0
1750,236.97067,208.66667,0.0,0.0,255.0
1785,239.70134,205.25333,0.0,0.0,255.0
1820,242.432,201.84,0.0,0.0,255.0
1855,245.16267,198.42667,0.0,0.0,255.0
1890,247.89333,195.01334,255.0,0.0,0.0
1925,245.16267,191.6,255.0,0.0,0.0
1960,242.432,188.18666,255.0,0.0,0.0
1995,239.70134,184.77333,255.0,0.0,0.0
2030,236.97067,181.36,255.0,0.0,0.0
2065,234.24,177.94667,255.0,0.0,0.0
2100,231.50934,174.53334,255.0,0.0,0.0
2135,228.77867,171.12,255.0,0.0,0.0
2170,226.048,167.70667,255.0,0.0,0.0
2205,223.31734,164.29333,255.0,0.0,0.0
2240,220.58667,160.88,255.0,0.0,0.0
2275,217.856,157.46666,255.0,0.0,0.0
2310,215.12534,154.05333,255.0,0.0,0.0
2345,212.39467,150.64,255.0,0.0,0.0
2380,209.664,147.22667,255.0,0.0,0.0
2415,206.93333,143.81334,255.0,0.0,0.0
2450,204.20267,140.4,255.0,0.0,0.0
2485,201.472,136.98666,255.0,0.0,0.0
2520,198.74133,133.57333,255.0,0.0,0.0
2555,196.01067,130.16,255.0,0.0,0.0
2590,193.28,126.746666,255.0,0.0,0.0
2625,190.54933,123.333336,255.0,0.0,0.0
2660,187.81866,119.92,255.0,0.0,0.0
2695,185.088,116.50667,255.0,0.0,0.0
2730,182.35733,113.09333,255.0,0.0,0.0
2765,179.62666,109.68,255.0,0.0,0.0
2800,176.896,106.26667,255.0,0.0,0.0
2835,174.16533,102.85333,255.0,0.0,0.0
2870,171.43466,99.44,255.0,0.0,0.0
2905,168.704,96.026665,255.0,0.0,0.0
2940,165.97333,92.613335,255.0,0.0,0.0
2975,163.24266,89.2,255.0,0.0,0.0
3010,160.512,85.78667,255.0,0.0,0.0
3045,157.78133,82.37334,255.0,0.0,0.0
3080,155.05066,78.96,255.0,0.0,0.0
3115,152.32,75.54667,255.0,0.0,0.0
