Timestamp,x,y,r,g,b
0,175.896,224.54,127.0,127.0,127.0
50,178.712,221.468,127.0,127.0,127.0
100,181.528,218.396,255.0,0.0,0.0
150,184.344,215.324,255.0,0.0,0.0
200,187.16,212.252,255.0,0.0,0.0
250,189.976,209.18,255.0,0.0,0.0
300,192.792,206.108,255.0,0.0,0.0
350,195.608,203.036,255.0,0.0,0.0
400,198.424,199.964,255.0,0.0,0.0
450,201.24,196.892,255.0,0.0,0.0
500,204.056,193.82,255.0,0.0,0.0
550,206.872,190.748,255.0,0.0,0.0
600,209.688,187.676,255.0,0.0,0.0
650,212.504,184.604,255.0,0.0,0.0
700,215.32,181.532,255.0,0.0,0.0
750,218.136,178.46,255.0,0.0,0.0
800,220.952,175.388,255.0,0.0,0.0
850,223.768,172.316,255.0,0.0,0.0
900,226.584,169.244,255.0,0.0,0.0
950,229.4,166.172,255.0,0.0,0.0
1000,232.216,163.1,255.0,0.0,0.0
1050,235.032,160.028,255.0,0.0,0.0
1100,237.848,156.956,255.0,0.0,0.0
1150,240.664,153.884,255.0,0.0,0.0
1200,243.48,150.812,255.0,0.0,0.0
1250,246.296,147.74,255.0,0.0,0.0
1300,243.48,144.668,0.0,255.0,0.0
1350,240.664,141.596,0.0,255.0,0.0
1400,237.848,138.524,0.0,255.0,0.0
1450,235.032,135.452,0.0,255.0,0.0
1500,232.216,132.38,0.0,255.0,0.0
1550,229.4,129.308,0.0,255.0,0.0
1600,226.584,126.236,0.0,255.0,0.0
1650,223.768,123.164,0.0,255.0,0.0
1700,220.952,120.092,0.0,255.0,0.0
1750,218.136,117.02,0.0,255.0,0.0
1800,215.32,113.948,0.0,255.0,0.0
1850,212.504,110.876,0.0,255.0,0.0
1900,209.688,107.804,0.0,255.0,0.0
1950,206.872,104.732,0.0,255.0,0.0
2000,204.056,101.66,0.0,255.0,0.0
2050,201.24,98.588,0.0,255.0,0.0
2100,198.424,95.516,0.0,255.0,0.0
2150,195.608,92.444,0.0,255.0,0.0
2200,192.792,89.372,0.0,255.0,0.0
2250,189.976,86.3,0.0,0.0,255.0
2300,187.16,83.228,0.0,0.0,255.0
2350,184.344,80.156,0.0,0.0,255.0
2400,181.528,77.084,0.0,0.0,255.0
2450,178.712,74.012,127.0,127.0,127.0
2500,175.896,70.94,127.0,127.0,127.0
2550,173.08,67.868,127.0,127.0,127.0
2600,170.264,64.796,127.0,127.0,127.0
2650,167.448,61.724,127.0,127.0,127.0
2700,164.632,58.652,127.0,127.0,127.0
2750,161.816,55.58,127.0,127.0,127.0
2800,159.0,52.508,127.0,127.0,127.0
2850,156.184,49.436,127.0,127.0,127.0
2900,153.368,46.364,127.0,127.0,127.0
2950,150.552,43.292,127.0,127.0,127.0
3000,147.736,40.22,127.0,127.0,127.0
3050,144.92,37.148,127.0,127.0,127.0
3100,142.104,34.076,127.0,127.0,127.0
3150,139.288,31.004,127.0,127.0,127.0
3200,136.472,27.932,127.0,127.0,127.0
3250,133.656,24.86,127.0,127.0,127.0
3300,130.84,21.788,127.0,127.0,127.0
3350,128.024,18.716,127.0,127.0,127.0
3400,125.208,15.644,127.0,127.0,127.0
3450,122.392,12.572,127.0,127.0,127.0
3500,119.576,9.5,127.0,127.0,127.0
3550,116.76,12.572,127.0,127.0,127.0
3600,113.944,15.644,127.0,127.0,127.0
3650,111.128,18.716,127.0,127.0,127.0
3700,108.312,21.788,127.0,127.0,127.0
3750,105.496,24.86,127.0,127.0,127.0
3800,102.68,27.932,127.0,127.0,127.0
3850,99.864,31.004,127.0,127.0,127.0
3900,97.048,34.076,127.0,127.0,127.0
3950,94.232,37.148,127.0,127.0,127.0
4000,91.416,40.22,127.0,127.0,127.0
4050,88.6,43.292,127.0,127.0,127.0
4100,85.784,46.364,127.0,127.0,127.0
4150,82.968,49.436,127.0,127.0,127.0
4200,80.152,52.508,127.0,127.0,127.0
4250,77.336,55.58,127.0,127.0,127.0
4300,74.52,58.652,255.0,0.0,0.0
4350,71.704,61.724,255.0,0.0,0.0
4400,68.888,64.796,255.0,0.0,0.0
4450,66.072,67.868,255.0,0.0,0.0
4500,63.256,70.94,255.0,0.0,0.0
4550,60.44,74.012,255.0,0.0,0.0
4600,57.624,77.084,255.0,0.0,0.0
4650,54.808,80.156,255.0,0.0,0.0
4700,51.992,83.228,255.0,0.0,0.0
4750,49.176,86.3,255.0,0.0,0.0
4800,46.36,89.372,255.0,0.0,0.0
4850,43.544,92.444,255.0,0.0,0.0
4900,40.728,95.516,255.0,0.0,0.0
4950,37.912,98.588,255.0,0.0,0.0
5000,35.096,101.66,255.0,0.0,0.0
5050,32.28,104.732,255.0,0.0,0.0
5100,29.464,107.804,255.0,0.0,0.0
5150,26.648,110.876,255.0,0.0,0.0
5200,23.832,113.948,255.0,0.0,0.0
5250,21.016,117.02,255.0,0.0,0.0
5300,18.2,120.092,255.0,0.0,0.0
5350,15.384,123.164,255.0,0.0,0.0
5400,12.568,126.236,255.0,0.0,0.0
5450,9.752,129.308,255.0,0.0,0.0
5500,12.568,132.38,0.0,255.0,0.0
5550,15.384,135.452,0.0,255.0,0.0
5600,18.2,138.524,0.0,255.0,0.0
5650,21.016,141.596,0.0,255.0,0.0
5700,23.832,144.668,0.0,255.0,0.0
5750,26.648,147.74,0.0,255.0,0.0
5800,29.464,150.812,0.0,255.0,0.0
5850,32.28,153.884,0.0,255.0,0.0
5900,35.096,156.956,0.0,255.0,0.0
5950,37.912,160.028,0.0,255.0,0.0
6000,40.728,163.1,0.0,255.0,0.0
6050,43.544,166.172,0.0,255.0,0.0
6100,46.36,169.244,0.0,255.0,0.0
6150,49.176,172.316,0.0,255.0,0.0
6200,51.992,175.388,0.0,255.0,0.0
6250,54.808,178.46,0.0,255.0,0.0
6300,57.624,181.532,0.0,0.0,255.0
6350,60.44,184.604,0.0,0.0,255.0
6400,63.256,187.676,0.0,0.0,255.0
6450,66.072,190.748,0.0,0.0,255.0
6500,68.888,193.82,0.0,0.0,255.0
6550,71.704,196.892,0.0,0.0,255.0
6600,74.52,199.964,0.0,0.0,255.0
6650,77.336,203.036,127.0,127.0,127.0
6700,80.152,206.108,127.0,127.0,127.0
6750,82.968,209.18,127.0,127.0,127.0
6800,85.784,212.252,127.0,127.0,127.0
6850,88.6,215.324,127.0,127.0,127.0
6900,91.416,218.396,127.0,127.0,127.0
6950,94.232,221.468,127.0,127.0,127.0
7000,97.048,224.54,127.0,127.0,127.0
7050,99.864,227.612,127.0,127.0,127.0
7100,102.68,230.684,127.0,127.0,127.0
7150,105.496,233.756,127.0,127.0,127.0
7200,108.312,236.828,127.0,127.0,127.0
7250,111.128,239.9,127.0,127.0,127.0
7300,113.944,242.972,127.0,127.0,127.0
7350,116.76,246.044,127.0,127.0,127.0
7400,119.576,242.972,127.0,127.0,127.0
7450,122.392,239.9,127.0,127.0,127.0
7500,125.208,236.828,127.0,127.0,127.0
7550,128.024,233.756,127.0,127.0,127.0
7600,130.84,230.684,127.0,127.0,127.0
7650,133.656,227.612,127.0,127.0,127.0
7700,136.472,224.54,127.0,127.0,127.0
7750,139.288,221.468,127.0,127.0,127.0
7800,142.104,218.396,127.0,127.0,127.0
7850,144.92,215.324,127.0,127.0,127.0
7900,147.736,212.252,127.0,127.0,127.0
7950,150.552,209.18,127.0,127.0,127.0
8000,153.368,206.108,127.0,127.0,127.0
8050,156.184,203.036,127.0,127.0,127.0
8100,159.0,199.964,127.0,127.0,127.0
8150,161.816,196.892,127.0,127.0,127.0
8200,164.632,193.82,127.0,127.0,127.0
8250,167.448,190.748,127.0,127.0,127.0
8300,170.264,187.676,127.0,127.0,127.0
8350,173.08,184.604,127.0,127.0,127.0
8400,175.896,181.532,127.0,127.0,127.0
8450,178.712,178.46,127.0,127.0,127.0
8500,181.528,175.388,0.0,255.0,0.0
8550,184.344,172.316,0.0,255.0,0.0
8600,187.16,169.244,0.0,255.0,0.0
8650,189.976,166.172,0.0,0.0,255.0
8700,192.792,163.1,0.0,0.0,255.0
