Timestamp,x,y,r,g,b,vc_bounce,vc_random,cc_bounce,cc_random
0,78.69334,175.25,255.0,0.0,0.0,0.0,0.0,0.0,0.0
30,75.96267,171.83667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
60,73.232,168.42334,255.0,0.0,0.0,0.0,0.0,0.0,0.0
90,70.501335,165.01,255.0,0.0,0.0,0.0,0.0,0.0,0.0
120,67.77067,161.59666,255.0,0.0,0.0,0.0,0.0,0.0,0.0
150,65.04,158.18333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
180,62.309334,154.77,255.0,0.0,0.0,0.0,0.0,0.0,0.0
210,59.578667,151.35667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
240,56.848,147.94333,255.0,0.0,0.0,0.0,0.0,0.0,1.0
270,54.117332,144.53,0.0,255.0,0.0,0.0,0.0,0.0,0.0
300,51.386665,141.11667,0.0,255.0,0.0,0.0,0.0,0.0,0.0
330,48.656,137.70334,0.0,255.0,0.0,0.0,0.0,0.0,0.0
360,45.925335,134.29,0.0,255.0,0.0,0.0,0.0,0.0,0.0
390,43.194668,130.87666,0.0,255.0,0.0,0.0,0.0,0.0,0.0
420,40.464,127.46333,0.0,255.0,0.0,0.0,0.0,0.0,0.0
450,37.733334,124.05,0.0,255.0,0.0,0.0,0.0,0.0,0.0
480,35.002666,120.636665,0.0,255.0,0.0,0.0,0.0,0.0,0.0
510,32.272,117.223335,0.0,255.0,0.0,0.0,0.0,0.0,0.0
540,29.541334,113.81,0.0,255.0,0.0,0.0,0.0,0.0,0.0
570,26.810667,110.39667,0.0,255.0,0.0,0.0,0.0,0.0,0.0
600,24.08,106.98333,0.0,255.0,0.0,0.0,0.0,0.0,0.0
630,21.349333,103.57,0.0,255.0,0.0,0.0,0.0,0.0,0.0
660,18.618668,100.15667,0.0,255.0,0.0,0.0,0.0,0.0,0.0
690,15.888,96.74333,0.0,255.0,0.0,0.0,0.0,0.0,0.0
720,13.157333,93.33,0.0,255.0,0.0,0.0,0.0,0.0,0.0
750,10.426666,89.916664,0.0,255.0,0.0,1.0,0.0,0.0,0.0
780,7.696,86.503334,0.0,255.0,0.0,0.0,0.0,0.0,0.0
810,10.426666,83.09,0.0,255.0,0.0,0.0,0.0,0.0,0.0
840,13.157333,79.67667,0.0,255.0,0.0,0.0,0.0,0.0,0.0
870,15.888,76.263336,0.0,255.0,0.0,0.0,0.0,0.0,0.0
900,18.618668,72.85,0.0,255.0,0.0,0.0,0.0,0.0,0.0
930,21.349333,69.43667,0.0,255.0,0.0,0.0,0.0,0.0,0.0
960,24.08,66.02333,0.0,255.0,0.0,0.0,0.0,0.0,0.0
990,26.810667,62.61,0.0,255.0,0.0,0.0,0.0,0.0,1.0
1020,29.541334,59.196667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1050,32.272,55.783333,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1080,35.002666,52.37,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1110,37.733334,48.956665,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1140,40.464,45.543335,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1170,43.194668,42.13,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1200,45.925335,38.716667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1230,48.656,35.303333,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1260,51.386665,31.89,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1290,54.117332,28.476667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1320,56.848,25.063334,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1350,59.578667,21.65,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1380,62.309334,18.236666,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1410,65.04,14.823334,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1440,67.77067,11.41,0.0,0.0,255.0,1.0,0.0,0.0,0.0
1470,70.501335,7.9966664,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1500,73.232,11.41,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1530,75.96267,14.823334,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1560,78.69334,18.236666,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1590,81.424,21.65,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1620,84.15466,25.063334,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1650,86.88533,28.476667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1680,89.616,31.89,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1710,92.346664,35.303333,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1740,95.07733,38.716667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1770,97.808,42.13,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1800,100.538666,45.543335,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1830,103.26933,48.956665,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1860,106.0,52.37,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1890,108.73067,55.783333,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1920,111.461334,59.196667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1950,114.192,62.61,0.0,0.0,255.0,0.0,0.0,0.0,0.0
1980,116.92267,66.02333,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2010,119.653336,69.43667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2040,122.384,72.85,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2070,125.11467,76.263336,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2100,127.84534,79.67667,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2130,130.576,83.09,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2160,133.30667,86.503334,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2190,136.03734,89.916664,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2220,138.768,93.33,0.0,0.0,255.0,0.0,0.0,0.0,1.0
2250,141.49867,96.74333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,144.22934,100.15667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,146.96,103.57,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,149.69067,106.98333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,152.42134,110.39667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,155.152,113.81,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,157.88266,117.223335,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,160.61333,120.636665,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,163.344,124.05,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,166.07466,127.46333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,168.80533,130.87666,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,171.536,134.29,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,174.26666,137.70334,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,176.99733,141.11667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,179.728,144.53,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,182.45866,147.94333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2730,185.18933,151.35667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,187.92,154.77,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,190.65067,158.18333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2820,193.38133,161.59666,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2850,196.112,165.01,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,198.84267,168.42334,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,201.57333,171.83667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2940,204.304,175.25,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,207.03467,178.66333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,209.76534,182.07666,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,212.496,185.49,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,215.22667,188.90334,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,217.95734,192.31667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,220.688,195.73,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,223.41867,199.14333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,226.14934,202.55667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,228.88,205.97,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,231.61067,209.38333,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,234.34134,212.79666,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,237.072,216.21,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,239.80267,219.62334,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,242.53334,223.03667,255.0,0.0,0.0,0.0,0.0,0.0,0.0
3390,245.264,226.45,255.0,0.0,0.0,1.0,0.0,0.0,0.0
